PairID,Algorithm,Time,Joint1_Position,Joint1_Velocity,Joint1_Acceleration,Joint2_Position,Joint2_Velocity,Joint2_Acceleration,Joint3_Position,Joint3_Velocity,Joint3_Acceleration,Joint4_Position,Joint4_Velocity,Joint4_Acceleration,Joint5_Position,Joint5_Velocity,Joint5_Acceleration,Joint6_Position,Joint6_Velocity,Joint6_Acceleration,Joint7_Position,Joint7_Velocity,Joint7_Acceleration
6,RRT,21.2,0.128254,1.3348,0.549284,0.220215,-0.58861,-1.1484,-0.001013,0.00277213,0.0569372,-0.0108362,0.0189678,0.0103518,-0.0469563,-0.0138604,-0.0091289,-0.1875,0.0356846,-0.062463,-0.0340897,0.154632,0.0456439
6,RRT,21.3,0.128486,1.33956,0.548379,0.2218,-0.587745,-1.15232,-0.00217082,0.00185924,0.0381872,-0.0072677,0.0127215,0.00694287,-0.0314931,-0.00929605,-0.0091289,-0.1875,0.0356846,-0.062463,-0.0340897,0.154632,0.0456439
6,RRT,21.4,0.128626,1.34244,0.547831,0.22276,-0.587221,-1.15469,-0.00287221,0.000946347,0.0194372,-0.00369924,0.00647522,0.0035339,-0.0160299,-0.00473166,-0.0091289,-0.1875,0.0356846,-0.062463,-0.0340897,0.154632,0.0456439
6,RRT,21.5,0.128675,1.34344,0.547639,0.223095,-0.587038,-1.15552,-0.00311716,3.34561e-05,0.00068716,-0.000130779,0.000228918,0.000124934,-0.000566704,-0.000167278,-0.0091289,-0.1875,0.0356846,-0.062463,-0.0340897,0.154632,0.0456439
6,RRT,21.5037,0.128675,1.34345,0.547639,0.223095,-0.587038,-1.15552,-0.00311746,-4.45486e-18,-9.14991e-17,1.74139e-17,-3.04816e-17,-1.66356e-17,7.54597e-17,2.2274e-17,-0.0091289,-0.1875,0.0356846,-0.062463,-0.0340897,0.154632,0.0456439
6,RRT*,0,2.83505,1.93989,-2.9668,-0.795532,2.96358,-1.15484,-2.69979,-0,-0,0,0,-0,0,0,0,0,0,0,0,0,0
6,RRT*,0.1,2.83318,1.93949,-2.9668,-0.795141,2.96358,-1.15483,-2.69798,-0.0375,-0.00793513,1.13495e-06,0.00782291,-0.000140415,0.000202948,0.0362236,-0.375,-0.0793513,1.13495e-05,0.0782291,-0.00140415,0.00202948,0.362236
6,RRT*,0.2,2.82755,1.9383,-2.9668,-0.793968,2.96356,-1.1548,-2.69255,-0.075,-0.0158703,2.2699e-06,0.0156458,-0.000280831,0.000405896,0.0724473,-0.375,-0.0793513,1.13495e-05,0.0782291,-0.00140415,0.00202948,0.362236
6,RRT*,0.3,2.81818,1.93631,-2.9668,-0.792012,2.96352,-1.15475,-2.68349,-0.1125,-0.0238054,3.40485e-06,0.0234687,-0.000421246,0.000608844,0.108671,-0.375,-0.0793513,1.13495e-05,0.0782291,-0.00140415,0.00202948,0.362236
6,RRT*,0.4,2.80506,1.93354,-2.9668,-0.789275,2.96347,-1.15467,-2.67082,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.9234e-12,-4.11162e-13,5.86975e-17,4.04193e-13,-7.29551e-15,1.04533e-14,1.89553e-12
6,RRT*,0.5,2.79022,1.9304,-2.9668,-0.78618,2.96342,-1.15459,-2.65649,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-8.62062e-12,-1.82789e-12,2.61132e-16,1.79995e-12,-3.23024e-14,4.66451e-14,8.33326e-12
6,RRT*,0.6,2.77539,1.92726,-2.9668,-0.783085,2.96336,-1.15451,-2.64216,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-8.63017e-12,-1.83064e-12,2.62232e-16,1.80262e-12,-3.23981e-14,4.67e-14,8.36865e-12
6,RRT*,0.7,2.76055,1.92412,-2.9668,-0.77999,2.96331,-1.15443,-2.62783,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-8.64363e-12,-1.83452e-12,2.61035e-16,1.80638e-12,-3.23573e-14,4.67775e-14,8.37352e-12
6,RRT*,0.8,2.74572,1.92098,-2.9668,-0.776896,2.96325,-1.15435,-2.6135,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,4.75673e-12,1.00514e-12,-1.43436e-16,-9.90985e-13,1.76962e-14,-2.56594e-14,-4.53022e-12
6,RRT*,0.9,2.73088,1.91784,-2.9668,-0.773801,2.96319,-1.15427,-2.59917,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,4.80714e-12,1.01103e-12,-1.44374e-16,-9.91949e-13,1.78837e-14,-2.59314e-14,-4.57823e-12
6,RRT*,1,2.71605,1.9147,-2.9668,-0.770706,2.96314,-1.15419,-2.58484,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,4.7943e-12,9.93941e-13,-1.42742e-16,-9.93941e-13,1.78142e-14,-2.60361e-14,-4.56043e-12
6,RRT*,1.1,2.70121,1.91156,-2.9668,-0.767611,2.96308,-1.15411,-2.57051,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-2.80131e-11,-6.00281e-12,8.54893e-16,5.87775e-12,-1.05518e-13,1.51438e-13,2.72628e-11
6,RRT*,1.2,2.68638,1.90842,-2.9668,-0.764517,2.96303,-1.15403,-2.55618,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-2.81517e-11,-5.95301e-12,8.52243e-16,5.86847e-12,-1.05344e-13,1.52348e-13,2.71654e-11
6,RRT*,1.3,2.67154,1.90529,-2.9668,-0.761422,2.96297,-1.15395,-2.54185,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-2.8158e-11,-5.9565e-12,8.52408e-16,5.87164e-12,-1.05446e-13,1.52297e-13,2.71882e-11
6,RRT*,1.4,2.65671,1.90215,-2.96679,-0.758327,2.96292,-1.15387,-2.52752,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.08041e-11,2.28402e-12,-3.26244e-16,-2.25559e-12,4.04265e-14,-5.84925e-14,-1.04629e-11
6,RRT*,1.5,2.64187,1.89901,-2.96679,-0.755232,2.96286,-1.15379,-2.51319,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.08132e-11,2.29093e-12,-3.27196e-16,-2.25657e-12,4.04492e-14,-5.85261e-14,-1.04466e-11
6,RRT*,1.6,2.62704,1.89587,-2.96679,-0.752138,2.96281,-1.15371,-2.49886,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.08271e-11,2.287e-12,-3.26882e-16,-2.25082e-12,4.04839e-14,-5.83511e-14,-1.04218e-11
6,RRT*,1.7,2.6122,1.89273,-2.96679,-0.749043,2.96275,-1.15363,-2.48453,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.07723e-11,2.28026e-12,-3.26344e-16,-2.25078e-12,4.02363e-14,-5.8358e-14,-1.04578e-11
6,RRT*,1.8,2.59737,1.88959,-2.96679,-0.745948,2.96269,-1.15355,-2.4702,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.07789e-11,2.29663e-12,-3.25206e-16,-2.2507e-12,4.0191e-14,-5.83727e-14,-1.04114e-11
6,RRT*,1.9,2.58253,1.88645,-2.96679,-0.742853,2.96264,-1.15347,-2.45587,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.0802e-11,2.28504e-12,-3.21198e-16,-2.25041e-12,4.00314e-14,-5.84242e-14,-1.0525e-11
6,RRT*,2,2.5677,1.88331,-2.96679,-0.739759,2.96258,-1.15339,-2.44154,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-5.49086e-11,-1.16208e-11,1.66265e-15,1.14535e-11,-2.05592e-13,2.97213e-13,5.303e-11
6,RRT*,2.1,2.55286,1.88017,-2.96679,-0.736664,2.96253,-1.15331,-2.42721,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-5.49098e-11,-1.16181e-11,1.66274e-15,1.14586e-11,-2.05677e-13,2.97273e-13,5.30457e-11
6,RRT*,2.2,2.53803,1.87703,-2.96679,-0.733569,2.96247,-1.15323,-2.41288,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-5.44353e-11,-1.15221e-11,1.64696e-15,1.13557e-11,-2.03924e-13,2.94573e-13,5.26004e-11
6,RRT*,2.3,2.52319,1.87389,-2.96679,-0.730474,2.96242,-1.15315,-2.39855,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-5.43871e-11,-1.15099e-11,1.64663e-15,1.1354e-11,-2.03878e-13,2.94472e-13,5.258e-11
6,RRT*,2.4,2.50836,1.87076,-2.96679,-0.72738,2.96236,-1.15307,-2.38422,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-5.44226e-11,-1.15186e-11,1.64615e-15,1.13581e-11,-2.03809e-13,2.9453e-13,5.26031e-11
6,RRT*,2.5,2.49352,1.86762,-2.96679,-0.724285,2.96231,-1.15299,-2.36989,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-5.44101e-11,-1.15153e-11,1.64751e-15,1.13649e-11,-2.03972e-13,2.94626e-13,5.25705e-11
6,RRT*,2.6,2.47869,1.86448,-2.96679,-0.72119,2.96225,-1.15291,-2.35556,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-8.35098e-13,-1.82678e-13,2.54852e-17,1.95726e-13,-3.2621e-15,4.89315e-15,8.35098e-13
6,RRT*,2.7,2.46385,1.86134,-2.96679,-0.718095,2.96219,-1.15283,-2.34123,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-7.95857e-13,-1.98964e-13,2.42876e-17,1.74094e-13,-3.10882e-15,4.66323e-15,7.95857e-13
6,RRT*,2.8,2.44902,1.8582,-2.96679,-0.715001,2.96214,-1.15275,-2.3269,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,0,-5.29284e-13,6.46099e-17,5.29284e-13,-8.27006e-15,8.27006e-15,2.11714e-12
6,RRT*,2.9,2.43418,1.85506,-2.96679,-0.711906,2.96208,-1.15267,-2.31257,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-8.75192e-13,-1.87541e-13,2.67087e-17,1.83634e-13,-3.29662e-15,4.76179e-15,8.43935e-13
6,RRT*,3,2.41935,1.85192,-2.96679,-0.708811,2.96203,-1.15259,-2.29824,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-8.74658e-13,-1.8222e-13,2.66925e-17,1.8222e-13,-3.27427e-15,4.69787e-15,8.38214e-13
6,RRT*,3.1,2.40451,1.84878,-2.96679,-0.705716,2.96197,-1.15251,-2.28391,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-8.30216e-13,-1.85706e-13,2.53362e-17,1.80244e-13,-3.24303e-15,4.60852e-15,8.30216e-13
6,RRT*,3.2,2.38968,1.84564,-2.96679,-0.702622,2.96192,-1.15243,-2.26958,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.29336e-12,-2.86032e-13,4.09883e-17,2.79813e-13,-5.05219e-15,7.18965e-15,1.29336e-12
6,RRT*,3.3,2.37484,1.8425,-2.96679,-0.699527,2.96186,-1.15235,-2.25525,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.28626e-12,-2.89408e-13,3.92535e-17,2.7333e-13,-4.77322e-15,7.03422e-15,1.28626e-12
6,RRT*,3.4,2.36001,1.83936,-2.96679,-0.696432,2.96181,-1.15227,-2.24092,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.36422e-12,-2.95581e-13,4.16327e-17,2.84212e-13,-4.97372e-15,7.46058e-15,1.36422e-12
6,RRT*,3.5,2.34517,1.83622,-2.96679,-0.693337,2.96175,-1.15219,-2.22659,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.24193e-12,-2.71671e-13,3.79006e-17,2.71671e-13,-4.85127e-15,7.27691e-15,1.39717e-12
6,RRT*,3.6,2.33034,1.83309,-2.96678,-0.690243,2.96169,-1.15211,-2.21226,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.58905e-12,-3.97263e-13,4.8494e-17,3.31053e-13,-6.20724e-15,8.27632e-15,1.58905e-12
6,RRT*,3.7,2.3155,1.82995,-2.96678,-0.687148,2.96164,-1.15203,-2.19793,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.31703e-12,-2.84358e-13,4.01925e-17,2.76875e-13,-4.91079e-15,7.13234e-15,1.2871e-12
6,RRT*,3.8,2.30067,1.82681,-2.96678,-0.684053,2.96158,-1.15195,-2.1836,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.31694e-12,-2.85914e-13,4.01897e-17,2.81582e-13,-5.0089e-15,7.31029e-15,1.31694e-12
6,RRT*,3.9,2.28583,1.82367,-2.96678,-0.680959,2.96153,-1.15186,-2.16927,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.31681e-12,-2.88052e-13,4.01858e-17,2.77764e-13,-4.98304e-15,7.23344e-15,1.31681e-12
6,RRT*,4,2.271,1.82053,-2.96678,-0.677864,2.96147,-1.15178,-2.15494,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.31662e-12,-2.78516e-13,4.01801e-17,2.78516e-13,-4.94525e-15,7.12116e-15,1.31662e-12
6,RRT*,4.1,2.25616,1.81739,-2.96678,-0.674769,2.96142,-1.1517,-2.14061,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30036e-10,2.75132e-11,-3.936e-15,-2.71227e-11,4.86768e-13,-7.03672e-13,-1.25615e-10
6,RRT*,4.2,2.24133,1.81425,-2.96678,-0.671674,2.96136,-1.15162,-2.12628,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30047e-10,2.75162e-11,-3.9343e-15,-2.71234e-11,4.86909e-13,-7.03453e-13,-1.25616e-10
6,RRT*,4.3,2.22649,1.81111,-2.96678,-0.66858,2.96131,-1.15154,-2.11195,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30072e-10,2.75226e-11,-3.93841e-15,-2.71408e-11,4.87213e-13,-7.03973e-13,-1.25745e-10
6,RRT*,4.4,2.21166,1.80797,-2.96678,-0.665485,2.96125,-1.15146,-2.09762,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30165e-10,2.75466e-11,-3.93537e-15,-2.71682e-11,4.87173e-13,-7.03563e-13,-1.25624e-10
6,RRT*,4.5,2.19682,1.80483,-2.96678,-0.66239,2.96119,-1.15138,-2.08329,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30025e-10,2.75168e-11,-3.93562e-15,-2.71256e-11,4.86933e-13,-7.03647e-13,-1.25603e-10
6,RRT*,4.6,2.18199,1.80169,-2.96678,-0.659295,2.96114,-1.1513,-2.06896,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30028e-10,2.75186e-11,-3.93486e-15,-2.71263e-11,4.86887e-13,-7.03682e-13,-1.25601e-10
6,RRT*,4.7,2.16715,1.79855,-2.96678,-0.656201,2.96108,-1.15122,-2.05462,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30032e-10,2.7521e-11,-3.93503e-15,-2.71272e-11,4.86824e-13,-7.03578e-13,-1.25599e-10
6,RRT*,4.8,2.15232,1.79542,-2.96678,-0.653106,2.96103,-1.15114,-2.04029,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30038e-10,2.75244e-11,-3.93672e-15,-2.71286e-11,4.86918e-13,-7.03798e-13,-1.25643e-10
6,RRT*,4.9,2.13748,1.79228,-2.96678,-0.650011,2.96097,-1.15106,-2.02596,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30047e-10,2.75296e-11,-3.93565e-15,-2.71308e-11,4.8683e-13,-7.03669e-13,-1.25652e-10
6,RRT*,5,2.12265,1.78914,-2.96678,-0.646916,2.96092,-1.15098,-2.01163,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30063e-10,2.75181e-11,-3.9363e-15,-2.71345e-11,4.86998e-13,-7.03765e-13,-1.25667e-10
6,RRT*,5.1,2.10781,1.786,-2.96678,-0.643822,2.96086,-1.1509,-1.9973,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30382e-10,2.75808e-11,-3.94273e-15,-2.71763e-11,4.88241e-13,-7.0519e-13,-1.25852e-10
6,RRT*,5.2,2.09298,1.78286,-2.96678,-0.640727,2.96081,-1.15082,-1.98297,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30322e-10,2.76007e-11,-3.94478e-15,-2.71504e-11,4.88377e-13,-7.05249e-13,-1.25872e-10
6,RRT*,5.3,2.07814,1.77972,-2.96678,-0.637632,2.96075,-1.15074,-1.96864,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.3302e-10,2.87203e-11,-4.05945e-15,-2.72087e-11,4.95991e-13,-7.08559e-13,-1.26974e-10
6,RRT*,5.4,2.06331,1.77658,-2.96678,-0.634537,2.96069,-1.15066,-1.95431,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.3031e-10,2.75752e-11,-3.94399e-15,-2.71807e-11,4.87942e-13,-7.05161e-13,-1.2586e-10
6,RRT*,5.5,2.04847,1.77344,-2.96678,-0.631443,2.96064,-1.15058,-1.93998,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30287e-10,2.75778e-11,-3.94344e-15,-2.7177e-11,4.87915e-13,-7.05166e-13,-1.25865e-10
6,RRT*,5.6,2.03364,1.7703,-2.96678,-0.628348,2.96058,-1.1505,-1.92565,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.303e-10,2.75814e-11,-3.944e-15,-2.71828e-11,4.88051e-13,-7.05174e-13,-1.25871e-10
6,RRT*,5.7,2.0188,1.76716,-2.96678,-0.625253,2.96053,-1.15042,-1.91132,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30319e-10,2.75729e-11,-3.94317e-15,-2.71776e-11,4.88038e-13,-7.05185e-13,-1.25881e-10
6,RRT*,5.8,2.00397,1.76402,-2.96677,-0.622158,2.96047,-1.15034,-1.89699,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30351e-10,2.75772e-11,-3.94403e-15,-2.71782e-11,4.88018e-13,-7.05204e-13,-1.25898e-10
6,RRT*,5.9,1.98913,1.76089,-2.96677,-0.619064,2.96042,-1.15026,-1.88266,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30304e-10,2.7586e-11,-3.94235e-15,-2.71795e-11,4.87976e-13,-7.05243e-13,-1.25931e-10
6,RRT*,6,1.9743,1.75775,-2.96677,-0.615969,2.96036,-1.15018,-1.86833,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30388e-10,2.7613e-11,-3.94417e-15,-2.71547e-11,4.87846e-13,-7.05363e-13,-1.25805e-10
6,RRT*,6.1,1.95946,1.75461,-2.96677,-0.612874,2.96031,-1.1501,-1.854,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.303e-10,2.75148e-11,-3.93783e-15,-2.71985e-11,4.86746e-13,-7.04176e-13,-1.25872e-10
6,RRT*,6.2,1.94463,1.75147,-2.96677,-0.609779,2.96025,-1.15002,-1.83967,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30296e-10,2.75666e-11,-3.94312e-15,-2.71815e-11,4.87844e-13,-7.05097e-13,-1.25855e-10
6,RRT*,6.3,1.92979,1.74833,-2.96677,-0.606685,2.96019,-1.14994,-1.82534,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30307e-10,2.75677e-11,-3.94352e-15,-2.71824e-11,4.8794e-13,-7.05229e-13,-1.25894e-10
6,RRT*,6.4,1.91496,1.74519,-2.96677,-0.60359,2.96014,-1.14986,-1.81101,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30323e-10,2.75691e-11,-3.9428e-15,-2.71836e-11,4.8791e-13,-7.05085e-13,-1.25864e-10
6,RRT*,6.5,1.90012,1.74205,-2.96677,-0.600495,2.96008,-1.14978,-1.79668,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30295e-10,2.75712e-11,-3.94174e-15,-2.7179e-11,4.87866e-13,-7.05075e-13,-1.25871e-10
6,RRT*,6.6,1.88529,1.73891,-2.96677,-0.5974,2.96003,-1.1497,-1.78235,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30316e-10,2.75747e-11,-3.94209e-15,-2.718e-11,4.87794e-13,-7.05058e-13,-1.25883e-10
6,RRT*,6.7,1.87045,1.73577,-2.96677,-0.594306,2.95997,-1.14962,-1.76802,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.3026e-10,2.75569e-11,-3.94274e-15,-2.71819e-11,4.87659e-13,-7.05027e-13,-1.25905e-10
6,RRT*,6.8,1.85562,1.73263,-2.96677,-0.591211,2.95992,-1.14954,-1.75369,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30462e-10,2.75544e-11,-3.94441e-15,-2.71867e-11,4.87988e-13,-7.04947e-13,-1.25963e-10
6,RRT*,6.9,1.84078,1.72949,-2.96677,-0.588116,2.95986,-1.14946,-1.73936,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30529e-10,2.75335e-11,-3.93364e-15,-2.72275e-11,4.87572e-13,-7.0427e-13,-1.25634e-10
6,RRT*,7,1.82595,1.72635,-2.96677,-0.585021,2.95981,-1.14938,-1.72503,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30304e-10,2.75679e-11,-3.94302e-15,-2.71785e-11,4.87887e-13,-7.0511e-13,-1.25876e-10
6,RRT*,7.1,1.81111,1.72322,-2.96677,-0.581927,2.95975,-1.1493,-1.7107,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30225e-10,2.75585e-11,-3.94156e-15,-2.71664e-11,4.87703e-13,-7.04764e-13,-1.25786e-10
6,RRT*,7.2,1.79628,1.72008,-2.96677,-0.578832,2.95969,-1.14922,-1.69637,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30225e-10,2.75583e-11,-3.94173e-15,-2.71696e-11,4.87785e-13,-7.04852e-13,-1.25778e-10
6,RRT*,7.3,1.78144,1.71694,-2.96677,-0.575737,2.95964,-1.14914,-1.68204,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30226e-10,2.75579e-11,-3.94051e-15,-2.71623e-11,4.87716e-13,-7.04604e-13,-1.25766e-10
6,RRT*,7.4,1.76661,1.7138,-2.96677,-0.572642,2.95958,-1.14905,-1.66771,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30226e-10,2.75572e-11,-3.94049e-15,-2.71662e-11,4.87609e-13,-7.04697e-13,-1.25748e-10
6,RRT*,7.5,1.75177,1.71066,-2.96677,-0.569548,2.95953,-1.14897,-1.65338,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30227e-10,2.75561e-11,-3.94044e-15,-2.71625e-11,4.87752e-13,-7.0453e-13,-1.25716e-10
6,RRT*,7.6,1.73694,1.70752,-2.96677,-0.566453,2.95947,-1.14889,-1.63905,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30228e-10,2.75537e-11,-3.94032e-15,-2.71714e-11,4.87531e-13,-7.04694e-13,-1.25781e-10
6,RRT*,7.7,1.7221,1.70438,-2.96677,-0.563358,2.95942,-1.14881,-1.62472,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30236e-10,2.75426e-11,-3.93982e-15,-2.7164e-11,4.88029e-13,-7.05424e-13,-1.25693e-10
6,RRT*,7.8,1.70727,1.70124,-2.96677,-0.560263,2.95936,-1.14873,-1.61039,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30232e-10,2.75599e-11,-3.94132e-15,-2.71647e-11,4.87681e-13,-7.04707e-13,-1.25783e-10
6,RRT*,7.9,1.69243,1.6981,-2.96677,-0.557169,2.95931,-1.14865,-1.59606,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30234e-10,2.75598e-11,-3.94143e-15,-2.71672e-11,4.87616e-13,-7.04775e-13,-1.25775e-10
6,RRT*,8,1.6776,1.69496,-2.96676,-0.554074,2.95925,-1.14857,-1.58173,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,1.30324e-10,2.75765e-11,-3.94419e-15,-2.71804e-11,4.87965e-13,-7.05226e-13,-1.25888e-10
6,RRT*,8.1,1.66276,1.69182,-2.96676,-0.550979,2.95919,-1.14849,-1.5674,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.32545e-10,-2.80401e-11,4.01206e-15,2.76528e-11,-4.9618e-13,7.17348e-13,1.2801e-10
6,RRT*,8.2,1.64793,1.68869,-2.96676,-0.547884,2.95914,-1.14841,-1.55307,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.3252e-10,-2.80364e-11,4.01148e-15,2.76555e-11,-4.96273e-13,7.17402e-13,1.28005e-10
6,RRT*,8.3,1.63309,1.68555,-2.96676,-0.54479,2.95908,-1.14833,-1.53874,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.32555e-10,-2.80493e-11,4.01281e-15,2.766e-11,-4.96133e-13,7.17196e-13,1.27997e-10
6,RRT*,8.4,1.61826,1.68241,-2.96676,-0.541695,2.95903,-1.14825,-1.52441,-0.14835,-0.0313914,4.48987e-06,0.0309475,-0.000555483,0.000802862,0.143301,-1.32511e-10,-2.80467e-11,4.012e-15,2.76693e-11,-4.96298e-13,7.17227e-13,1.27981e-10
