PairID,Algorithm,PlanningTime_ms,ExecutionTime_ms,Smoothness,PathLength
303,RRT*,5032,10942,0.0127021,2.16847
304,RRT,107,15780,0.00335976,7.7348
304,RRT*,5050,28524,0.00299579,4.99139
305,RRT,85,24095,0.00300088,5.42207
305,RRT*,5027,9936,0.0106948,1.92808
306,RRT,63,22035,0.00458753,2.95392
306,RRT*,5042,12494,0.0052741,3.39628
307,RRT,78,16486,0.00316654,5.49403
307,RRT*,5054,21404,0.00273322,4.56642
308,RRT,87,22987,0.00446096,5.43123
308,RRT*,5066,28163,0.00531292,4.63872
309,RRT,66,26306,0.00443218,4.84448
309,RRT*,5042,25208,0.00650945,3.38196
310,RRT,92,20216,0.00375233,5.64495
310,RRT*,5050,27775,0.00259006,4.79425
311,RRT,86,20796,0.00854143,5.06602
311,RRT*,5036,14902,0.00766915,3.10545
312,RRT,71,13165,0.00922265,5.3687
312,RRT*,5069,31975,0.00253179,5.88979
313,RRT,68,18329,0.00569439,4.74977
313,RRT*,5082,8884,0.00223106,5.75577
314,RRT,136,21038,0.00335604,5.3326
314,RRT*,5031,18013,0.0065486,2.14855
315,RRT,113,22335,0.00536987,7.64536
315,RRT*,5061,22461,0.00568726,4.89185
316,RRT,63,18723,0.0042009,3.27497
316,RRT*,5047,24967,0.00562078,4.44594
317,RRT,106,17241,0.0038864,7.04372
317,RRT*,5053,20857,0.00455101,3.9042
318,RRT,108,19023,0.00223396,6.59864
318,RRT*,5053,32833,0.00461906,5.00484
319,RRT,100,23243,0.00193899,7.86776
319,RRT*,5054,19253,0.00718453,3.5567
320,RRT,89,13578,0.00683374,3.96858
320,RRT*,5054,19744,0.00783922,3.89285
321,RRT,76,6143,0.0038715,5.07049
321,RRT*,5025,10440,0.0138971,1.68021
322,RRT,92,22624,0.00247756,5.99587
322,RRT*,5065,24467,0.00461667,4.59856
323,RRT,64,19230,0.00365394,4.9904
323,RRT*,5058,22103,0.00358383,4.29593
324,RRT,79,11967,0.00762434,6.142
324,RRT*,5068,21756,0.00352692,4.72594
325,RRT,132,25987,0.0030204,7.85067
325,RRT*,5039,10794,0.00672302,2.99172
326,RRT,128,19663,0.00352371,7.14215
326,RRT*,5051,13835,0.00590949,4.80201
327,RRT,78,13252,0.00433384,6.43431
327,RRT*,5036,24366,0.00434723,3.55373
328,RRT,71,19979,0.00310156,6.07218
328,RRT*,5063,25155,0.00521318,4.05623
329,RRT,81,22761,0.00269038,5.21193
329,RRT*,5058,40395,0.00254808,5.01814
330,RRT,94,17271,0.00251147,5.35154
330,RRT*,5073,26978,0.00285179,5.2292
331,RRT,91,25997,0.00309364,5.15116
331,RRT*,5062,20671,0.00550661,3.86423
332,RRT,124,15298,0.00215258,4.38874
332,RRT*,5076,19467,0.00725829,5.22251
333,RRT,174,27095,0.0035455,7.29334
333,RRT*,5117,15069,0.00526914,4.91977
334,RRT,177,19855,0.00371739,5.0637
334,RRT*,5073,31655,0.00367468,4.95371
335,RRT,106,22021,0.00375546,5.04177
335,RRT*,5064,28191,0.0060558,3.98629
336,RRT,102,23118,0.00468305,7.26115
336,RRT*,5046,7939,0.00936531,1.58969
337,RRT,105,24200,0.0112491,6.48136
337,RRT*,5042,28362,0.00928192,4.05448
338,RRT,97,26512,0.00195178,6.03558
338,RRT*,5036,15310,0.00892371,1.7957
339,RRT,85,23593,0.00373853,5.535
339,RRT*,5049,23833,0.00278155,4.91806
340,RRT,65,34812,0.0030949,4.85367
340,RRT*,5070,11341,0.00443937,6.23391
341,RRT,82,14286,0.00350256,5.07419
341,RRT*,5033,8892,0.00662606,2.94177
342,RRT,112,28306,0.00792106,6.77714
342,RRT*,5028,22214,0.0141167,1.6601
343,RRT,125,21002,0.00253122,7.35646
343,RRT*,5053,22256,0.00698843,3.8742
344,RRT,113,21104,0.00346764,6.64155
344,RRT*,5051,22728,0.00434669,4.48436
345,RRT,106,23938,0.0031236,7.1238
345,RRT*,5060,20171,0.0144061,4.76948
346,RRT,139,38642,0.00289696,8.16389
346,RRT*,5051,23055,0.00428874,4.7862
347,RRT,84,25958,0.00210592,5.29257
347,RRT*,5037,18459,0.0484797,0.665053
348,RRT,59,17484,0.00668281,2.81881
348,RRT*,5069,27371,0.00330571,5.49382
349,RRT,69,14175,0.0107178,4.57236
349,RRT*,5041,29743,0.00756978,2.1147
350,RRT,69,21540,0.0062334,6.45781
350,RRT*,5039,23807,0.00470203,3.92406
351,RRT,78,18983,0.00649104,3.88036
351,RRT*,5056,24272,0.00250949,4.77676
352,RRT,138,23041,0.00388249,6.3946
352,RRT*,5049,22412,0.0030361,4.67137
353,RRT,74,17233,0.00400021,5.09151
353,RRT*,5055,24225,0.0067891,3.89247
354,RRT,109,26314,0.005403,6.33545
354,RRT*,5044,28412,0.00522778,4.44773
355,RRT,94,9260,0.00339996,6.4778
355,RRT*,5033,13591,0.0207838,1.16811
356,RRT,82,16139,0.00415261,5.63383
356,RRT*,5058,20702,0.00839531,3.70233
357,RRT,49,13624,0.00648716,4.33328
357,RRT*,5034,14043,0.019862,2.18627
358,RRT,101,14995,0.00531281,3.81082
358,RRT*,5052,23072,0.00396892,4.715
359,RRT,81,26072,0.0034845,5.2032
359,RRT*,5029,21766,0.0220584,0.89088
360,RRT,101,18145,0.0025375,5.73678
360,RRT*,5059,26719,0.00276324,4.96623
361,RRT,66,26786,0.0068623,4.0718
361,RRT*,5081,25863,0.00713804,4.28314
362,RRT,151,28481,0.00332136,6.85183
362,RRT*,5047,26071,0.00382496,4.90865
363,RRT,80,10959,0.00482981,6.13821
363,RRT*,5027,11854,0.0142853,1.82772
364,RRT,87,17633,0.00523466,3.20474
364,RRT*,5032,10835,0.0160101,1.22232
365,RRT,58,21734,0.00624799,6.79459
365,RRT*,5056,25312,0.00638863,4.29771
366,RRT,90,26145,0.00342064,4.44632
366,RRT*,5032,23656,0.00753189,2.83383
367,RRT,93,21951,0.00527597,6.62779
367,RRT*,5035,19354,0.0186146,1.29851
368,RRT,89,17775,0.00564159,5.5585
368,RRT*,5046,20569,0.00817614,4.5773
369,RRT,56,21604,0.0128133,4.2588
369,RRT*,5049,12242,0.0122533,2.02913
370,RRT,70,20234,0.00547496,5.03351
370,RRT*,5075,25218,0.00563768,4.58665
371,RRT,69,21137,0.00324515,5.67548
371,RRT*,5052,19819,0.00385772,3.68396
372,RRT,67,27082,0.00559619,4.94415
372,RRT*,5056,29332,0.00436517,4.98068
373,RRT,93,20037,0.00731757,3.99492
373,RRT*,5056,23659,0.00271853,3.5683
374,RRT,124,20004,0.00192179,7.5125
374,RRT*,5048,21648,0.0035149,3.76087
375,RRT,93,16906,0.00778166,4.69846
375,RRT*,5060,21712,0.00311067,5.08721
376,RRT,77,21454,0.00462496,5.9951
376,RRT*,5048,20319,0.00458528,4.79127
377,RRT,79,29355,0.00273435,5.25409
377,RRT*,5034,27121,0.00677454,3.12178
378,RRT,70,29402,0.00355047,6.49289
378,RRT*,5041,12886,0.00579085,2.5478
379,RRT,78,24678,0.00300504,6.15347
379,RRT*,5060,26733,0.00612318,5.45474
380,RRT,84,24524,0.00303175,5.44789
380,RRT*,5024,10692,0.0188814,1.42678
381,RRT,60,14819,0.00452153,4.58901
381,RRT*,5043,13145,0.00522733,3.71463
382,RRT,101,21285,0.00254614,6.61947
382,RRT*,5053,24475,0.00403361,5.02236
383,RRT,91,16821,0.00288452,7.60821
383,RRT*,5045,23953,0.00587148,3.77558
384,RRT,112,26369,0.00390013,5.66856
384,RRT*,5046,41078,0.00570265,4.004
385,RRT,110,22615,0.0148478,8.42397
385,RRT*,5061,24463,0.00418888,5.6377
386,RRT,103,23541,0.00217739,5.35126
386,RRT*,5031,16747,0.0123701,1.8226
387,RRT,61,17123,0.00287328,4.50626
387,RRT*,5051,20909,0.00460004,3.83436
388,RRT,65,10821,0.00486325,4.26671
388,RRT*,5031,18897,0.0123662,2.27163
389,RRT,97,18006,0.0128615,5.21251
389,RRT*,5053,19197,0.023911,1.50493
390,RRT,77,22534,0.00394228,5.75454
390,RRT*,5064,31013,0.00439773,6.22401
391,RRT,114,16824,0.0138949,7.32979
391,RRT*,5068,28716,0.00376132,5.38655
392,RRT,80,23427,0.00341712,7.03737
392,RRT*,5033,7984,0.0372786,0.829946
393,RRT,86,21689,0.00387651,5.32964
393,RRT*,5062,24371,0.00562586,4.15012
394,RRT,69,16482,0.00342085,4.80295
394,RRT*,5055,26430,0.00309516,5.81328
395,RRT,76,24263,0.00221536,4.5748
395,RRT*,5041,19964,0.00290352,4.21249
396,RRT,64,36279,0.00742818,4.4045
396,RRT*,5042,20263,0.0100644,3.08318
397,RRT,84,8221,0.00305575,6.08688
397,RRT*,5016,21914,0.0399687,0.548648
398,RRT,61,17710,0.00713265,4.39812
398,RRT*,5075,25274,0.00277202,5.11599
399,RRT,61,26845,0.00450459,4.43465
399,RRT*,5051,25354,0.00238899,3.988
400,RRT,99,30182,0.00181062,7.21064
400,RRT*,5032,19355,0.00678074,3.91532
401,RRT,81,20792,0.00799924,5.12764
401,RRT*,5048,30772,0.00226904,3.92786
402,RRT,66,22689,0.00266446,5.13874
402,RRT*,5038,15961,0.00404095,4.36502
403,RRT,83,16885,0.00359326,5.31876
403,RRT*,5056,28162,0.00325113,4.27359
404,RRT,87,23835,0.00357937,4.97625
404,RRT*,5037,15341,0.00551678,3.23148
405,RRT,59,18687,0.00698429,5.2664
405,RRT*,5050,20412,0.00759692,4.11047
406,RRT,82,22246,0.00608485,6.88162
406,RRT*,5042,23550,0.00618037,3.38553
407,RRT,63,23595,0.00574469,7.53835
407,RRT*,5063,17559,0.0028855,4.76719
408,RRT,48,19267,0.00617426,3.84484
408,RRT*,5042,12137,0.0150744,1.30282
409,RRT,85,14930,0.00442897,5.46181
409,RRT*,5049,23659,0.00944012,4.67142
410,RRT,89,22344,0.00467419,7.75212
410,RRT*,5037,12341,0.013808,1.35222
411,RRT,89,13190,0.00287789,4.97288
411,RRT*,5031,12698,0.00903844,2.10482
412,RRT,66,12063,0.00245843,5.38792
412,RRT*,5028,10583,0.0100217,1.73886
413,RRT,89,23309,0.00407898,7.56019
413,RRT*,5028,19755,0.00576878,2.50329
414,RRT,100,21938,0.00627688,6.69891
414,RRT*,5023,11842,0.0177797,2.09608
415,RRT,86,16382,0.00475253,6.24187
415,RRT*,5044,17539,0.0101615,4.42166
416,RRT,85,18764,0.00424748,7.14484
416,RRT*,5040,17336,0.00560695,3.31836
417,RRT,63,17172,0.00326301,3.53448
417,RRT*,5047,20857,0.00244805,4.16406
418,RRT,99,17375,0.00546517,5.37852
418,RRT*,5048,27605,0.00490229,4.04529
419,RRT,125,36122,0.0024019,7.18406
419,RRT*,5060,21694,0.00473699,5.0489
420,RRT,55,17135,0.0159123,5.25184
420,RRT*,5050,21295,0.00198429,4.88253
421,RRT,64,21870,0.0188452,7.0293
421,RRT*,5036,7981,0.00346326,3.74019
422,RRT,72,19156,0.00434358,5.42242
422,RRT*,5039,20908,0.00867383,4.33113
423,RRT,73,20584,0.0032532,4.35913
423,RRT*,5050,25423,0.00371055,4.76788
424,RRT,68,21040,0.00344099,5.54971
424,RRT*,5038,19536,0.00532235,3.89839
425,RRT,111,23801,0.00446127,8.18266
425,RRT*,5036,23992,0.00481887,4.42408
426,RRT,67,24736,0.00825397,4.56882
426,RRT*,5047,20750,0.00357548,3.40263
427,RRT,53,16832,0.00580767,2.70991
427,RRT*,5058,23065,0.00450854,4.65093
428,RRT,80,14674,0.00475497,5.83255
428,RRT*,5055,11037,0.00450031,5.41741
429,RRT,59,15870,0.00553673,5.27788
429,RRT*,5039,26204,0.00443187,4.4704
430,RRT,52,16977,0.00645346,5.22539
430,RRT*,5044,25513,0.00858139,4.13445
431,RRT,107,18383,0.00251698,7.61554
431,RRT*,5058,20747,0.00356469,4.97569
432,RRT,122,8414,0.00251666,6.97921
432,RRT*,5057,40942,0.00384405,4.75416
433,RRT,89,19957,0.00428805,7.30698
433,RRT*,5025,18847,0.0114184,2.22813
434,RRT,58,20229,0.00407645,4.77376
434,RRT*,5033,19004,0.0061856,4.02528
435,RRT,71,34366,0.00615179,4.70925
435,RRT*,5042,17139,0.00921146,3.09726
436,RRT,59,30940,0.00292778,4.50878
436,RRT*,5052,20257,0.00880387,4.8
437,RRT,54,15852,0.00997365,4.14711
437,RRT*,5033,23312,0.00849148,4.3802
438,RRT,84,16441,0.00627379,7.09469
438,RRT*,5023,14201,0.0112525,2.44661
439,RRT,79,38515,0.00484174,4.26681
439,RRT*,5042,24193,0.00613804,4.5357
440,RRT,89,16933,0.0066337,5.19954
440,RRT*,5047,28265,0.00270164,3.4745
441,RRT,75,19973,0.00775728,4.60893
441,RRT*,5066,18855,0.00268901,4.55898
442,RRT,63,23026,0.00364134,6.92456
442,RRT*,5055,39592,0.00344852,4.57985
443,RRT,67,21341,0.00596717,4.97211
443,RRT*,5050,22507,0.00664109,4.33198
444,RRT,61,20974,0.00327546,5.52274
444,RRT*,5050,15282,0.0103999,5.22284
445,RRT,86,25037,0.00366841,5.82067
445,RRT*,5026,15186,0.00771865,2.53234
446,RRT,79,17390,0.0057873,5.27574
446,RRT*,5030,20641,0.00724254,3.3651
447,RRT,91,21148,0.00251382,6.06842
447,RRT*,5219,12290,0.00271252,4.87601
448,RRT,61,22367,0.00308413,5.25396
448,RRT*,5023,28622,0.0224339,1.50676
449,RRT,67,16116,0.00669358,5.91841
449,RRT*,5042,27650,0.0069806,4.42647
450,RRT,135,24020,0.00309739,6.68788
450,RRT*,5058,10691,0.00942194,4.87055
451,RRT,69,17219,0.00944156,5.13912
451,RRT*,5051,24110,0.00560011,3.72911
452,RRT,150,21946,0.00223824,7.08198
452,RRT*,5043,24307,0.00656795,3.22117
453,RRT,94,38631,0.00255188,5.20861
453,RRT*,5043,14757,0.00870725,2.04211
454,RRT,67,19628,0.00611124,4.13922
454,RRT*,5049,22009,0.00720035,3.93032
455,RRT,64,10726,0.00905689,2.00857
455,RRT*,5029,17753,0.0102892,2.19629
456,RRT,74,24445,0.00388536,6.48662
456,RRT*,5067,23163,0.00553039,5.42292
457,RRT,114,16339,0.00314418,7.07346
457,RRT*,5034,10490,0.0110403,2.28922
458,RRT,106,6468,0.00461813,7.30642
458,RRT*,5028,25866,0.0137372,1.76169
459,RRT,93,24659,0.00437314,6.6155
459,RRT*,5059,24273,0.00350318,4.25915
460,RRT,97,24006,0.00369932,4.49447
460,RRT*,5039,7331,0.018879,1.24732
461,RRT,66,34254,0.0128145,1.31494
461,RRT*,5030,23263,0.0152157,1.74543
462,RRT,70,18783,0.00319446,3.80452
462,RRT*,5045,19562,0.00617837,4.80498
463,RRT,75,30006,0.00393138,3.35864
463,RRT*,5029,25653,0.0233057,0.896929
464,RRT,72,19653,0.00447929,3.42237
464,RRT*,5053,38380,0.00273325,4.21201
465,RRT,123,20715,0.0034923,5.53514
465,RRT*,5034,11594,0.0149387,1.43578
466,RRT,48,13269,0.00983563,2.2935
466,RRT*,5037,10701,0.0114435,2.23302
467,RRT,71,19773,0.00896854,4.85275
467,RRT*,5057,21861,0.0068194,5.08459
468,RRT,85,16519,0.00216246,7.06092
468,RRT*,5071,23980,0.0045562,7.41768
469,RRT,60,24780,0.00820599,2.8046
469,RRT*,5039,12696,0.0183976,1.7393
470,RRT,78,18432,0.00338346,5.48353
470,RRT*,5049,29220,0.00890109,4.24785
471,RRT,85,24239,0.0102437,6.01175
471,RRT*,5040,30023,0.00693037,4.05123
472,RRT,141,20408,0.00353515,8.07312
472,RRT*,5067,27716,0.00449168,5.30745
473,RRT,94,21609,0.00400066,7.38001
473,RRT*,5032,14888,0.0155049,1.85079
474,RRT,68,20697,0.00361978,4.98115
474,RRT*,5055,21808,0.0040463,5.80984
475,RRT,70,24695,0.00228812,5.32356
475,RRT*,5057,22420,0.00458774,4.24754
476,RRT,71,21583,0.00243299,4.54431
476,RRT*,5056,25513,0.00285647,4.43903
477,RRT,100,17566,0.00946817,4.70033
477,RRT*,5039,23267,0.00821763,4.6496
478,RRT,122,19531,0.00984612,7.16579
478,RRT*,5059,23711,0.00703778,5.00386
479,RRT,72,14822,0.00476986,5.03105
479,RRT*,5052,20559,0.00361603,3.67102
480,RRT,82,38075,0.00230631,5.65915
480,RRT*,5057,22212,0.00362217,4.59412
481,RRT,104,24708,0.00318356,4.90678
481,RRT*,5031,28383,0.0112148,1.35263
482,RRT,117,22470,0.00249056,7.92319
482,RRT*,5023,11941,0.0155044,1.69509
483,RRT,107,20052,0.0142181,7.17311
483,RRT*,5041,23866,0.0148183,1.69521
484,RRT,99,22597,0.00601958,6.19213
484,RRT*,5048,22659,0.00635603,4.79071
485,RRT,116,23945,0.0028135,6.20426
485,RRT*,5067,29084,0.00363427,4.20727
486,RRT,63,24147,0.00374497,4.71726
486,RRT*,5065,24014,0.00421644,4.79226
487,RRT,146,22474,0.00455981,6.62424
487,RRT*,5027,27306,0.0379124,0.348257
488,RRT,90,24780,0.00378166,6.72115
488,RRT*,5036,24210,0.00671027,3.67099
489,RRT,82,25650,0.0023868,5.1817
489,RRT*,5054,23563,0.00515671,5.04609
490,RRT,86,20770,0.00322862,5.07308
490,RRT*,5063,8188,0.00325602,5.41464
491,RRT,97,17827,0.00340495,4.32185
491,RRT*,5066,16005,0.00344542,4.63239
492,RRT,109,21609,0.00452418,7.04741
492,RRT*,5027,12089,0.0252119,1.41514
493,RRT,88,23004,0.00297543,6.18904
493,RRT*,5047,20710,0.0055907,3.71143
494,RRT,121,21624,0.00665058,5.92688
494,RRT*,5064,24812,0.0108555,5.02388
495,RRT,161,22212,0.00253761,8.44485
495,RRT*,5060,28330,0.00381999,4.01302
496,RRT,82,18302,0.00542691,4.98363
496,RRT*,5066,19714,0.00334507,3.88812
497,RRT,66,5753,0.00941164,5.10772
497,RRT*,5039,9987,0.00589631,3.0962
498,RRT,68,22675,0.00241074,4.63543
498,RRT*,5072,37443,0.00259643,5.32961
499,RRT,137,25463,0.00985416,9.81124
499,RRT*,5065,28885,0.00227099,5.85959
500,RRT,60,18235,0.00248205,6.52821
500,RRT*,5055,23273,0.00671669,4.4609
501,RRT,65,24080,0.0117452,5.10473
501,RRT*,5064,22805,0.00531703,5.32741
502,RRT,103,25523,0.00503928,7.36495
502,RRT*,5046,24670,0.0028607,4.27088
503,RRT,94,15314,0.00516201,6.2335
503,RRT*,5046,22109,0.00651125,4.63406
504,RRT,99,19868,0.00592917,5.74573
504,RRT*,5049,22496,0.00597232,3.8036
505,RRT,74,5356,0.0031088,4.87278
505,RRT*,5031,11584,0.0078029,2.24865
506,RRT,74,17124,0.0104919,4.76498
506,RRT*,5074,12897,0.00428975,5.7474
507,RRT,62,17934,0.0049653,3.2883
507,RRT*,5040,26815,0.00453319,2.9045
508,RRT,52,20337,0.00616625,4.34265
508,RRT*,5057,25217,0.00442742,4.45435
509,RRT,110,25472,0.0038509,6.93678
509,RRT*,5031,15494,0.0117923,1.07542
510,RRT,79,23093,0.00298338,5.93336
510,RRT*,5047,21248,0.00596343,3.33693
511,RRT,50,23378,0.011516,4.85811
511,RRT*,5060,15703,0.00353534,4.04811
512,RRT,70,26546,0.00681517,5.45385
512,RRT*,5036,36859,0.0128583,3.31149
513,RRT,78,16083,0.00550025,5.48258
513,RRT*,5091,26212,0.0054127,4.92805
514,RRT,66,14590,0.00889906,4.08639
514,RRT*,5062,17852,0.00386651,4.46327
515,RRT,86,32214,0.00587537,5.42078
515,RRT*,5061,25657,0.00307368,5.13824
516,RRT,104,23817,0.00288971,7.22241
516,RRT*,5032,22904,0.00955119,1.63273
517,RRT,95,10458,0.00828275,5.75817
517,RRT*,5053,40684,0.0091482,5.15063
518,RRT,80,24711,0.00527598,6.1024
518,RRT*,5051,20561,0.00336698,3.87259
519,RRT,67,16433,0.00485979,4.70294
519,RRT*,5040,19666,0.00555761,4.00797
520,RRT,96,22216,0.00331187,3.32838
520,RRT*,5048,21664,0.006302,3.49616
521,RRT,94,17345,0.00286298,5.10308
521,RRT*,5057,23713,0.00403335,4.74452
522,RRT,86,17431,0.00432498,4.73015
522,RRT*,5066,30624,0.00458646,5.06467
523,RRT,113,22451,0.00264722,4.59303
523,RRT*,5073,27401,0.00321408,4.32301
524,RRT,69,24851,0.00412945,5.31293
524,RRT*,5071,24916,0.00362121,4.87141
525,RRT,110,15471,0.00400617,6.38489
525,RRT*,5063,26913,0.00489461,3.91485
526,RRT,98,24801,0.00499927,5.72752
526,RRT*,5040,10502,0.00944082,1.59472
527,RRT,79,22040,0.00294225,6.21593
527,RRT*,5030,21064,0.0110369,1.95577
528,RRT,123,15270,0.00571271,7.01307
528,RRT*,5087,40341,0.0023065,5.47413
529,RRT,109,39991,0.00321986,5.45844
529,RRT*,5038,15040,0.00789505,1.53356
530,RRT,58,18338,0.0078275,5.19164
530,RRT*,5026,10652,0.0248086,1.14927
531,RRT,130,24315,0.00241298,7.44977
531,RRT*,5076,29115,0.0050146,5.48046
532,RRT,88,7052,0.0031484,5.25653
532,RRT*,5029,10139,0.0145366,1.52064
533,RRT,62,9558,0.0272186,1.12102
533,RRT*,5028,21560,0.0265619,0.979196
534,RRT,123,19693,0.00453074,6.91276
534,RRT*,5064,24422,0.00497715,3.69667
535,RRT,65,17069,0.00475538,5.16888
535,RRT*,5038,39106,0.00916409,4.93634
536,RRT,62,33666,0.00638531,6.05343
536,RRT*,5066,25718,0.00574028,3.97441
537,RRT,64,15074,0.00439355,4.17342
537,RRT*,5063,40142,0.00366662,4.29379
538,RRT,52,19079,0.00502664,4.53113
538,RRT*,5062,26211,0.00823334,4.78155
539,RRT,90,30425,0.0019307,4.48273
539,RRT*,5029,21969,0.0109531,2.28723
540,RRT,94,14924,0.00556442,4.38128
540,RRT*,5052,23902,0.00261975,3.40565
541,RRT,106,13038,0.00398385,4.86548
541,RRT*,5061,28622,0.00410334,4.82997
542,RRT,50,26305,0.00611811,3.32562
542,RRT*,5046,22563,0.00384616,4.18894
543,RRT,119,22701,0.00400126,4.74524
543,RRT*,5060,23656,0.00402183,4.59899
544,RRT,149,30711,0.00267438,7.13153
544,RRT*,5091,27070,0.00500704,4.14239
545,RRT,91,31017,0.00709113,2.3292
545,RRT*,5066,21324,0.00513435,5.18088
546,RRT,158,29279,0.00295883,7.18307
546,RRT*,5041,36385,0.00324031,4.07191
547,RRT,114,31241,0.00398304,6.27323
547,RRT*,5057,26278,0.00450765,4.02087
548,RRT,79,20242,0.0068906,4.58513
548,RRT*,5049,27724,0.00463027,3.7376
549,RRT,85,6903,0.00742809,3.1747
549,RRT*,5042,19862,0.0055025,3.63498
550,RRT,112,24534,0.00198171,5.88512
550,RRT*,5040,20215,0.0257179,1.15006
551,RRT,50,15406,0.00532414,2.6752
551,RRT*,5063,11705,0.00894158,4.46405
552,RRT,140,18602,0.00279125,6.03101
552,RRT*,5051,22574,0.00658942,3.95129
553,RRT,102,20319,0.00280035,4.31071
553,RRT*,5035,14955,0.0237478,1.4425
554,RRT,53,20830,0.0229763,3.8952
554,RRT*,5093,18705,0.0312942,3.90513
555,RRT,23,24132,0.0158956,1.37718
555,RRT*,5065,28417,0.00344905,4.66905
556,RRT,128,21228,0.00458858,6.69481
556,RRT*,5065,12697,0.00788368,5.56545
557,RRT,99,25510,0.00440385,6.93509
557,RRT*,5062,24906,0.00340681,4.28986
558,RRT,97,2500,0.0036334,5.98184
558,RRT*,5063,29368,0.00541449,5.96868
559,RRT,89,18879,0.00558752,5.64988
559,RRT*,5054,24274,0.00487132,4.67641
560,RRT,65,14410,0.00501212,2.99609
560,RRT*,5027,19440,0.0149482,1.29422
561,RRT,63,17944,0.00475998,4.18482
561,RRT*,5064,27629,0.00408899,5.83429
562,RRT,123,22606,0.00316194,6.76112
562,RRT*,5071,17908,0.00234915,4.63752
563,RRT,99,18763,0.00645561,7.28706
563,RRT*,5061,28070,0.00458629,5.27819
564,RRT,78,15732,0.00550018,4.83249
564,RRT*,5067,20263,0.00352552,5.025
565,RRT,72,34179,0.00457124,4.07521
565,RRT*,5044,9688,0.00660045,2.41837
566,RRT,122,20470,0.00326031,8.33731
566,RRT*,5052,17852,0.0027503,4.82013
567,RRT,112,26494,0.00721752,7.57022
567,RRT*,5064,11182,0.00761158,4.79886
568,RRT,109,26676,0.00321156,6.70293
568,RRT*,5052,30386,0.00484333,3.87792
569,RRT,90,34662,0.014384,7.78974
569,RRT*,5067,28567,0.00448427,4.42096
570,RRT,96,19744,0.00219411,6.88243
570,RRT*,5052,27723,0.00275626,4.50733
571,RRT,68,39258,0.00400171,5.86393
571,RRT*,5061,18103,0.00528617,3.8879
572,RRT,96,3794,0.00237884,6.59429
572,RRT*,5052,44086,0.00262382,4.58659
573,RRT,61,23495,0.0062356,3.04951
573,RRT*,5044,7547,0.0067541,2.80449
574,RRT,74,24014,0.00770998,5.992
574,RRT*,5072,11647,0.00394695,4.47367
575,RRT,146,36828,0.00316482,7.41826
575,RRT*,5052,22462,0.00679407,3.26024
576,RRT,72,7726,0.0041298,4.18967
576,RRT*,5054,24769,0.00456988,3.39266
577,RRT,113,23899,0.00242529,6.50553
577,RRT*,5022,12043,0.0152,0.68887
578,RRT,115,26076,0.00358685,7.31552
578,RRT*,5035,24907,0.0100633,2.12007
579,RRT,69,14061,0.0107058,4.78763
579,RRT*,5068,30128,0.00360448,4.96952
580,RRT,74,22263,0.00665432,5.50416
580,RRT*,5033,21862,0.00492532,2.77393
581,RRT,141,12550,0.00443948,7.92711
581,RRT*,5020,12500,0.0250285,0.431531
582,RRT,99,21826,0.00415062,6.8215
582,RRT*,5058,24125,0.00329796,5.27524
583,RRT,82,24527,0.0060711,4.13453
583,RRT*,5062,21713,0.00672795,4.92434
584,RRT,51,15364,0.00462635,4.27539
584,RRT*,5053,26874,0.0059796,3.9533
585,RRT,181,23501,0.00552782,9.51055
585,RRT*,5052,20912,0.00994657,4.49171
586,RRT,64,21845,0.00465669,4.79464
586,RRT*,5055,27457,0.00236034,4.21237
587,RRT,94,22759,0.00502396,5.84412
587,RRT*,5067,22764,0.00215117,4.46683
588,RRT,109,21374,0.00402574,6.77389
588,RRT*,5074,19062,0.00564145,5.19376
589,RRT,128,27565,0.00527653,8.29129
589,RRT*,5060,23287,0.00641135,3.71474
590,RRT,76,22814,0.0039863,5.21515
590,RRT*,5057,7382,0.00483368,2.53731
591,RRT,81,24985,0.00263863,4.47852
591,RRT*,5073,24164,0.00466959,4.51211
592,RRT,79,20079,0.00434891,4.52756
592,RRT*,5038,27785,0.0117073,4.81518
593,RRT,80,5410,0.00844144,5.71863
593,RRT*,5026,10381,0.0186128,0.986752
594,RRT,104,17479,0.00570751,7.11168
594,RRT*,5056,12251,0.00417521,3.46215
595,RRT,93,18454,0.00467649,6.85013
595,RRT*,5059,10839,0.00476588,4.52429
596,RRT,120,19819,0.0057196,6.40571
596,RRT*,5053,28816,0.00337949,3.84069
597,RRT,90,22790,0.00407031,6.56784
597,RRT*,5029,12192,0.0128247,1.32452
598,RRT,102,23809,0.00460878,6.74766
598,RRT*,5063,30081,0.00818111,5.18653
599,RRT,68,23542,0.00382652,4.89713
599,RRT*,5027,25432,0.0215757,0.909629
600,RRT,69,20951,0.00482949,6.38485
600,RRT*,5057,24263,0.00530489,3.09222
601,RRT,114,25741,0.00709969,5.36019
601,RRT*,5032,19206,0.0106839,2.25011
602,RRT,76,24318,0.0057982,5.12901
602,RRT*,5045,17520,0.00621867,3.9322
603,RRT,65,16764,0.00493714,4.72741
603,RRT*,5051,21740,0.00345986,4.3015
604,RRT,71,25567,0.0083407,3.72729
604,RRT*,5085,23115,0.0017922,4.91453
605,RRT,76,26306,0.00975659,5.38175
605,RRT*,5031,17054,0.00674565,2.00727
606,RRT,64,23686,0.00605245,4.90952
606,RRT*,5068,27787,0.0025218,4.83556
