PairID,Algorithm,PlanningTime_ms,ExecutionTime_ms,Smoothness,PathLength
303,RRT*,5017,12073,0.0265017,1.00252
304,RRT,38,18697,0.00377363,4.16979
304,RRT*,5024,25185,0.00478685,3.80361
305,RRT,13,17806,0.0173753,1.12035
305,RRT*,5017,23685,0.00862452,2.1499
306,RRT,39,35525,0.00259377,5.6272
306,RRT*,5031,42295,0.00238179,4.94979
307,RRT,58,22766,0.00492603,6.30371
307,RRT*,5025,10272,0.00390077,4.153
308,RRT,39,14843,0.00301132,5.81297
308,RRT*,5026,28938,0.00362047,5.03326
309,RRT,42,21903,0.00359722,7.14241
309,RRT*,5030,26434,0.00260534,4.37824
310,RRT,33,18362,0.00436693,5.75064
310,RRT*,5033,24484,0.00342698,4.86651
311,RRT,31,14488,0.00474289,5.96954
311,RRT*,5014,11621,0.00995783,1.15695
312,RRT,27,17539,0.00233809,5.38125
312,RRT*,5022,26139,0.00903607,4.7769
313,RRT,43,17844,0.00393898,4.90101
313,RRT*,5031,19976,0.00218026,5.26501
314,RRT,38,17288,0.00417666,4.46327
314,RRT*,5046,30890,0.00764558,4.75297
315,RRT,42,24301,0.00488601,6.30395
315,RRT*,5025,28436,0.00651005,3.96542
316,RRT,35,24278,0.0123961,4.6682
316,RRT*,5019,21379,0.00618102,3.33707
317,RRT,50,14793,0.00344958,6.19205
317,RRT*,5026,23032,0.00382176,4.27414
318,RRT,24,20537,0.00355013,4.86602
318,RRT*,5018,16877,0.00663089,3.26279
319,RRT,21,19394,0.0093089,1.81784
319,RRT*,5026,22981,0.00367035,4.47103
320,RRT,46,19419,0.00238152,5.7225
320,RRT*,5025,25835,0.00726259,4.77677
321,RRT,41,33017,0.00598323,5.53708
321,RRT*,5017,14424,0.0124381,2.8082
322,RRT,39,16204,0.00267446,4.07674
322,RRT*,5024,17477,0.0101161,3.48529
323,RRT,36,29810,0.00314688,4.88594
323,RRT*,5022,24034,0.00797761,3.81338
324,RRT,29,27159,0.0113558,2.32179
324,RRT*,5031,44046,0.00233846,4.69098
325,RRT,36,40223,0.00491249,5.57908
325,RRT*,5036,25485,0.00192785,5.04663
326,RRT,28,17992,0.00575729,3.57354
326,RRT*,5032,22487,0.00515478,4.5456
327,RRT,43,19342,0.00572171,5.65243
327,RRT*,5021,23139,0.00353645,4.19813
328,RRT,42,16234,0.00377824,5.24956
328,RRT*,5025,21332,0.00491616,5.19124
329,RRT,39,23896,0.00215666,4.79778
329,RRT*,5026,25234,0.005487,4.74336
330,RRT,31,31302,0.00633824,5.10359
330,RRT*,5025,17676,0.00360948,4.39595
331,RRT,37,16389,0.00672794,4.3559
331,RRT*,5024,25133,0.00549543,4.72675
332,RRT,46,21997,0.00345486,4.90307
332,RRT*,5026,27136,0.00727494,4.73021
333,RRT,48,20497,0.0118145,5.77783
333,RRT*,5022,20829,0.00359406,3.92968
334,RRT,39,27261,0.00266672,6.33605
334,RRT*,5024,10022,0.0133947,5.25541
335,RRT,50,24827,0.00339423,8.88714
335,RRT*,5039,26085,0.00305695,5.24098
336,RRT,30,15329,0.0115164,4.927
336,RRT*,5025,12676,0.00728863,5.23509
337,RRT,37,15497,0.00363915,5.59237
337,RRT*,5020,19480,0.00360024,3.70485
338,RRT,54,34859,0.00404047,7.37039
338,RRT*,5034,37441,0.00271303,6.49724
339,RRT,40,34619,0.00589509,7.27027
339,RRT*,5018,14426,0.00886581,2.44791
340,RRT,56,7328,0.00536179,5.83843
340,RRT*,5027,25887,0.00387788,4.87742
341,RRT,36,24207,0.00448416,2.9191
341,RRT*,5021,10178,0.005094,3.31361
342,RRT,37,18987,0.00725922,5.28164
342,RRT*,5024,20296,0.00410414,3.47578
343,RRT,57,20960,0.00236015,5.81876
343,RRT*,5014,11522,0.0351763,0.713643
344,RRT,31,16847,0.00364823,4.58428
344,RRT*,5022,22082,0.00509558,2.8838
345,RRT,38,14312,0.00759933,4.78776
345,RRT*,5022,19678,0.00454663,3.59995
346,RRT,35,18116,0.00406015,5.93514
346,RRT*,5020,21838,0.00736411,3.60758
347,RRT,44,23454,0.00255709,6.56517
347,RRT*,5019,16075,0.0060135,3.39894
348,RRT,51,23805,0.00373421,7.92955
348,RRT*,5035,22232,0.00709075,4.55478
349,RRT,42,18605,0.00798562,4.41279
349,RRT*,5031,23385,0.00734491,5.15868
350,RRT,42,26364,0.00388048,5.22829
350,RRT*,5026,22032,0.00515113,5.23355
351,RRT,53,22936,0.00409127,7.1052
351,RRT*,5015,22383,0.020387,0.685183
352,RRT,32,26816,0.00232917,6.23185
352,RRT*,5025,26082,0.00260626,4.18304
353,RRT,45,23391,0.00255283,5.68455
353,RRT*,5033,27338,0.00617064,5.47423
354,RRT,28,15085,0.00792555,4.94811
354,RRT*,5020,11323,0.00707975,3.66428
355,RRT,53,40578,0.00483728,5.00249
355,RRT*,5038,31139,0.00200792,5.02411
356,RRT,36,22749,0.00511539,3.88773
356,RRT*,5024,24290,0.00436393,3.27533
357,RRT,34,16444,0.00344005,4.78433
357,RRT*,5024,20428,0.00462648,4.05884
358,RRT,58,21373,0.00343079,7.85776
358,RRT*,5017,12824,0.00733762,2.97709
359,RRT,39,21212,0.00757683,5.72138
359,RRT*,5017,21228,0.0126777,0.837643
360,RRT,30,18094,0.00339667,4.17582
360,RRT*,5022,16878,0.00607873,3.25373
361,RRT,51,13492,0.00320025,5.74583
361,RRT*,5026,20380,0.00399932,4.48698
362,RRT,59,20447,0.00742689,5.1044
362,RRT*,5021,23483,0.00618911,4.21815
363,RRT,30,10891,0.00659009,6.5453
363,RRT*,5018,24436,0.0298068,1.4208
364,RRT,34,18702,0.00529011,4.36217
364,RRT*,5024,22130,0.0053939,4.75985
365,RRT,48,23175,0.00520252,7.27231
365,RRT*,5029,40992,0.00301838,5.90315
366,RRT,36,27653,0.00583687,5.09427
366,RRT*,5021,25381,0.00261999,4.11235
367,RRT,31,22357,0.00589112,4.86727
367,RRT*,5032,20241,0.00908853,4.2769
368,RRT,36,13936,0.00237619,5.16262
368,RRT*,5014,21230,0.013737,1.22573
369,RRT,34,18357,0.00352767,5.20308
369,RRT*,5028,28382,0.00332297,4.90713
370,RRT,50,7385,0.00420163,8.2093
370,RRT*,5030,28089,0.00568802,6.25154
371,RRT,39,20671,0.00507126,6.65817
371,RRT*,5018,25986,0.00962945,2.30921
372,RRT,30,17380,0.00543833,4.39501
372,RRT*,5028,23730,0.00392043,5.16509
373,RRT,53,19889,0.00387861,8.03922
373,RRT*,5015,24336,0.0233805,1.44485
374,RRT,37,24195,0.00497384,6.86769
374,RRT*,5019,21830,0.0111147,4.37411
375,RRT,65,24147,0.00298669,8.58885
375,RRT*,5026,28935,0.00215997,4.03104
376,RRT,44,19698,0.00290543,6.04707
376,RRT*,5023,23832,0.00522302,3.74882
377,RRT,35,24370,0.00369887,5.80598
377,RRT*,5025,19282,0.00830488,4.52832
378,RRT,33,23442,0.00483597,4.58139
378,RRT*,5025,24232,0.0061957,4.25849
379,RRT,43,21786,0.0043184,7.3418
379,RRT*,5022,9473,0.00412442,4.25724
380,RRT,36,10903,0.00516348,5.47778
380,RRT*,5031,15881,0.00534381,4.23701
381,RRT,42,17507,0.00509895,6.19465
381,RRT*,5017,14723,0.0122782,2.36157
382,RRT,22,24453,0.00512167,3.98842
382,RRT*,5023,20279,0.00418565,3.58273
383,RRT,37,11536,0.0057242,6.70382
383,RRT*,5019,17476,0.00743385,2.97781
384,RRT,22,19804,0.0233508,1.15008
384,RRT*,5019,17125,0.00786541,2.30211
385,RRT,39,19197,0.0041361,6.1854
385,RRT*,5023,17576,0.00468388,4.33054
386,RRT,34,14390,0.00617164,4.54186
386,RRT*,5026,17927,0.00427749,3.46595
387,RRT,30,24815,0.00355515,5.51332
387,RRT*,5021,22680,0.00354051,3.33841
388,RRT,26,15937,0.00690865,3.51925
388,RRT*,5020,18528,0.00355615,3.43815
389,RRT,32,18997,0.00519701,4.88979
389,RRT*,5023,24636,0.0054093,2.8235
390,RRT,51,30260,0.00409312,6.35016
390,RRT*,5019,19127,0.00726853,2.94669
391,RRT,14,25996,0.0217045,0.933185
391,RRT*,5046,26136,0.00259306,6.35252
392,RRT,32,17301,0.00358509,4.29697
392,RRT*,5028,42444,0.00406049,5.52
393,RRT,45,19842,0.00357339,7.36023
393,RRT*,5021,21386,0.00410226,4.11028
394,RRT,45,17354,0.00360037,5.66641
394,RRT*,5026,21732,0.00765481,4.3227
395,RRT,49,21650,0.00398112,5.47656
395,RRT*,5027,22382,0.00553608,5.32082
396,RRT,29,4899,0.00583207,3.7985
396,RRT*,5017,18225,0.00630424,2.2021
397,RRT,42,20993,0.00438091,6.25339
397,RRT*,5032,26537,0.00196171,4.78728
398,RRT,32,18734,0.00585896,4.15032
398,RRT*,5033,21231,0.00669251,3.40353
399,RRT,45,23194,0.00763768,5.27634
399,RRT*,5017,9123,0.0341129,1.02944
400,RRT,47,22660,0.00361447,7.37525
400,RRT*,5014,8621,0.0251186,0.880235
401,RRT,21,21339,0.0041444,4.42425
401,RRT*,5041,25888,0.00352702,4.91134
402,RRT,31,21404,0.00369849,4.29491
402,RRT*,5023,18128,0.0107637,3.94895
403,RRT,42,19407,0.0039093,6.68556
403,RRT*,5049,27086,0.00326534,5.38506
404,RRT,58,19860,0.00419179,7.18078
404,RRT*,5028,25385,0.00543642,3.78093
405,RRT,47,23324,0.00198824,4.84329
405,RRT*,5031,28687,0.00219345,4.64469
406,RRT,38,22140,0.00898273,6.09765
406,RRT*,5037,28787,0.00268009,5.77411
407,RRT,36,11753,0.00809163,5.5057
407,RRT*,5020,11022,0.0151942,1.78047
408,RRT,40,17002,0.00532849,3.94508
408,RRT*,5020,6323,0.0175319,1.28155
409,RRT,41,21357,0.00408308,5.22856
409,RRT*,5020,23577,0.0056198,3.87451
410,RRT,43,8601,0.00454341,4.94624
410,RRT*,5026,11721,0.00723879,1.1058
411,RRT,22,16196,0.0133046,2.17029
411,RRT*,5018,9929,0.00856471,2.29356
412,RRT,34,19668,0.00419205,5.68796
412,RRT*,5014,13824,0.00809925,2.2207
413,RRT,39,25151,0.00437555,6.73268
413,RRT*,5025,25688,0.0116238,5.01675
414,RRT,54,22555,0.00374239,7.49399
414,RRT*,5031,28288,0.00598321,4.96076
415,RRT,31,20630,0.00320705,4.91954
415,RRT*,5016,11123,0.0188661,1.36971
416,RRT,32,26554,0.0056025,4.67189
416,RRT*,5015,11477,0.0127478,2.06491
417,RRT,31,15494,0.0067707,5.70838
417,RRT*,5025,26143,0.00284996,4.42458
418,RRT,50,17957,0.00485217,4.64787
418,RRT*,5036,31289,0.0043531,5.43496
419,RRT,36,25660,0.0101219,6.33775
419,RRT*,5014,17728,0.0232962,0.719736
420,RRT,53,25626,0.00422661,6.90927
420,RRT*,5021,23181,0.00726801,4.2872
421,RRT,29,18147,0.00380179,4.41742
421,RRT*,5021,19981,0.0110059,3.89732
422,RRT,60,18378,0.00319218,8.49387
422,RRT*,5029,20980,0.00349149,4.5858
423,RRT,43,24996,0.00520895,5.83194
423,RRT*,5020,19330,0.00606559,2.6367
424,RRT,29,17371,0.00965653,4.74142
424,RRT*,5030,20526,0.00793203,5.5025
425,RRT,40,25151,0.00343741,5.43475
425,RRT*,5017,19532,0.00704062,2.68557
426,RRT,58,35822,0.00264555,5.60334
426,RRT*,5027,22430,0.00326332,5.39312
427,RRT,33,23016,0.00393239,4.1394
427,RRT*,5036,27783,0.00329307,4.56284
428,RRT,33,23513,0.00282482,4.79708
428,RRT*,5032,24281,0.00470897,4.43797
429,RRT,41,18944,0.00443798,7.06667
429,RRT*,5017,12023,0.014678,2.20077
430,RRT,38,19213,0.00330714,4.08129
430,RRT*,5022,18276,0.00426729,4.14961
431,RRT,42,19046,0.00688281,6.19979
431,RRT*,5028,19280,0.00510687,4.1801
432,RRT,55,22052,0.00460719,9.38099
432,RRT*,5023,15027,0.00811044,3.72705
433,RRT,42,19534,0.00460359,6.13386
433,RRT*,5023,25381,0.00266899,4.22747
434,RRT,25,12279,0.0194874,1.16244
434,RRT*,5040,9825,0.00352795,5.8158
435,RRT,49,21410,0.0175036,7.38407
435,RRT*,5026,20779,0.00393697,4.14944
436,RRT,53,20295,0.00327433,6.94778
436,RRT*,5021,25336,0.00839211,4.01111
437,RRT,39,21812,0.00641938,6.53519
437,RRT*,5022,14475,0.00799466,4.27617
438,RRT,31,21687,0.00567287,6.17127
438,RRT*,5023,23634,0.00289234,3.71324
439,RRT,42,15597,0.0036701,3.72587
439,RRT*,5015,27240,0.0216806,1.86492
440,RRT,46,16946,0.00588445,5.21984
440,RRT*,5023,24482,0.00523074,4.75645
441,RRT,42,18920,0.00274318,4.79029
441,RRT*,5022,19980,0.00899375,4.03484
442,RRT,50,7056,0.00326469,5.18466
442,RRT*,5015,11972,0.0159228,1.49734
443,RRT,38,14106,0.0180272,0.819398
443,RRT*,5019,36139,0.00650797,3.1368
444,RRT,49,19053,0.00789821,7.78999
444,RRT*,5023,27482,0.008933,4.15206
445,RRT,28,35571,0.00847931,4.19419
445,RRT*,5027,25885,0.00304152,4.78677
446,RRT,44,36918,0.00375035,6.06828
446,RRT*,5021,25091,0.00383725,3.85665
447,RRT,33,18599,0.00400756,4.21216
447,RRT*,5025,22882,0.00538209,4.30829
448,RRT,45,24302,0.00356497,6.23098
448,RRT*,5027,24032,0.00494478,4.91858
449,RRT,39,5428,0.0072613,5.84287
449,RRT*,5027,11472,0.00510638,5.38379
450,RRT,64,23805,0.00353403,8.62917
450,RRT*,5038,22847,0.00495924,4.84327
451,RRT,30,20449,0.011265,4.57957
451,RRT*,5029,27691,0.0123938,4.92014
452,RRT,34,22608,0.00532689,4.13613
452,RRT*,5026,27689,0.0042388,4.41577
453,RRT,33,20147,0.00697274,4.67392
453,RRT*,5027,22479,0.00655734,4.22374
454,RRT,42,20597,0.00441636,5.99978
454,RRT*,5032,35494,0.00649663,4.56107
455,RRT,38,17896,0.00947567,5.49741
455,RRT*,5019,25581,0.00943145,2.08151
456,RRT,56,23597,0.00492746,4.39988
456,RRT*,5025,21079,0.00244118,3.7919
457,RRT,44,25803,0.00268321,6.12355
457,RRT*,5012,19379,0.0125689,2.23185
458,RRT,33,16082,0.00571736,5.10016
458,RRT*,5023,21931,0.00287351,3.57469
459,RRT,27,16753,0.00389773,4.38588
459,RRT*,5019,24233,0.0108622,3.69183
460,RRT,44,18846,0.00383973,6.72051
460,RRT*,5034,27382,0.004855,7.24761
461,RRT,42,15281,0.0038674,6.2707
461,RRT*,5031,19380,0.00393345,5.26613
462,RRT,30,17092,0.00559516,6.48127
462,RRT*,5024,22130,0.00824356,4.21735
463,RRT,52,19494,0.00591273,7.86303
463,RRT*,5018,20927,0.00920876,2.59218
464,RRT,53,20412,0.00395571,6.60364
464,RRT*,5025,28232,0.00488769,4.60059
465,RRT,39,25152,0.00555734,6.83527
465,RRT*,5027,20080,0.00478155,4.55064
466,RRT,31,18450,0.0042436,3.7892
466,RRT*,5013,29785,0.0113895,1.2859
467,RRT,53,25164,0.00358535,7.13237
467,RRT*,5027,36591,0.00921112,5.14421
468,RRT,37,29208,0.00697414,6.49741
468,RRT*,5029,26382,0.0025739,4.76899
469,RRT,34,28633,0.00556199,4.08793
469,RRT*,5018,21481,0.00847023,3.0656
470,RRT,37,25831,0.00330967,5.29929
470,RRT*,5016,10824,0.0109065,1.13771
471,RRT,37,15687,0.00325291,5.48825
471,RRT*,5023,19902,0.00247747,4.46207
472,RRT,44,21832,0.0032619,6.42838
472,RRT*,5025,24488,0.00339676,4.56895
473,RRT,44,17886,0.00412707,4.83251
473,RRT*,5028,28788,0.00371659,4.82039
474,RRT,41,23805,0.00315834,6.13098
474,RRT*,5018,25336,0.0059321,2.5104
475,RRT,29,23297,0.00518065,6.6865
475,RRT*,5013,10321,0.0310258,0.528996
476,RRT,45,23252,0.00511941,5.62281
476,RRT*,5032,12623,0.00234184,5.42859
477,RRT,30,28520,0.00296542,5.56624
477,RRT*,5028,19235,0.00376377,5.24283
478,RRT,26,16243,0.0133599,4.19825
478,RRT*,5024,17731,0.00440891,5.43465
479,RRT,35,17392,0.00437655,3.51397
479,RRT*,5022,22330,0.00434971,4.39448
480,RRT,50,25548,0.00324561,5.08119
480,RRT*,5012,10971,0.015623,1.60647
481,RRT,38,19388,0.00502943,5.12815
481,RRT*,5023,29785,0.00291328,3.86455
482,RRT,38,20095,0.00354012,5.29147
482,RRT*,5025,17394,0.0025887,4.02674
483,RRT,48,22350,0.00430489,4.45939
483,RRT*,5030,26488,0.00884128,4.81623
484,RRT,41,26295,0.00421302,6.76028
484,RRT*,5028,18580,0.00603353,3.15484
485,RRT,22,19243,0.00889318,2.6676
485,RRT*,5017,10672,0.0224542,1.83041
486,RRT,44,18946,0.00603827,5.82492
486,RRT*,5026,26034,0.00226411,4.38966
487,RRT,26,15658,0.00847848,3.10041
487,RRT*,5024,23733,0.00323635,4.25058
488,RRT,28,23542,0.00539421,4.72145
488,RRT*,5029,25632,0.00550949,4.14584
489,RRT,39,21409,0.00761701,5.13157
489,RRT*,5024,22031,0.00552984,3.58531
490,RRT,46,25060,0.00371613,5.00471
490,RRT*,5028,29737,0.00332177,4.14753
491,RRT,45,19094,0.00605859,6.22839
491,RRT*,5025,23935,0.00334978,4.76432
492,RRT,43,21496,0.00435008,7.80954
492,RRT*,5017,18329,0.00545271,3.42432
493,RRT,45,17204,0.0131337,1.92023
493,RRT*,5016,8621,0.0194156,1.13143
494,RRT,56,20848,0.00267333,6.68095
494,RRT*,5027,22581,0.00472227,4.40954
495,RRT,41,13890,0.00272217,4.99688
495,RRT*,5035,27190,0.00230799,5.13361
496,RRT,44,18440,0.0049328,5.62315
496,RRT*,5023,24235,0.00273064,3.79044
497,RRT,34,22407,0.00307104,5.60194
497,RRT*,5015,9971,0.00885286,1.80635
498,RRT,65,14945,0.00303899,8.69161
498,RRT*,5024,28085,0.00378665,4.34371
499,RRT,26,19435,0.00530761,5.19054
499,RRT*,5024,24133,0.00296045,4.41446
500,RRT,42,16691,0.0038324,6.33281
500,RRT*,5032,26695,0.00292337,4.63946
501,RRT,39,8099,0.00374736,5.42165
501,RRT*,5017,15177,0.013116,2.40745
502,RRT,32,19165,0.00198619,4.24533
502,RRT*,5023,19582,0.00963168,3.95732
503,RRT,42,12097,0.00624401,6.63648
503,RRT*,5014,14274,0.0271164,1.44704
504,RRT,58,13345,0.00421941,5.40459
504,RRT*,5019,20029,0.00553127,3.997
505,RRT,33,19184,0.00276632,5.16339
505,RRT*,5026,25634,0.00318497,5.14356
506,RRT,38,21661,0.00498494,3.90591
506,RRT*,5021,26689,0.00637005,4.47134
507,RRT,54,20802,0.00483556,4.63487
507,RRT*,5019,20678,0.00279136,3.20405
508,RRT,42,16412,0.00459848,4.88691
508,RRT*,5023,23982,0.00329564,3.87876
509,RRT,27,25798,0.00932797,4.00704
509,RRT*,5024,23730,0.00287439,4.12201
510,RRT,39,18588,0.00598707,4.77688
510,RRT*,5019,20778,0.00503624,3.67216
511,RRT,64,18342,0.0032438,7.01371
511,RRT*,5017,16774,0.00825753,2.06506
512,RRT,35,23146,0.00707542,4.24555
512,RRT*,5023,21283,0.00516069,4.09713
513,RRT,43,18994,0.00689213,5.04481
513,RRT*,5027,16579,0.00388177,4.96325
514,RRT,43,23661,0.00629931,6.39061
514,RRT*,5027,28487,0.00389001,4.71835
515,RRT,37,19802,0.00752002,5.8272
515,RRT*,5028,28990,0.00485389,3.75159
516,RRT,30,14796,0.00569291,4.61438
516,RRT*,5020,19881,0.0075142,4.43911
517,RRT,50,23614,0.00475717,6.29839
517,RRT*,5019,25983,0.0026849,3.65014
518,RRT,39,22712,0.0039155,5.12235
518,RRT*,5027,23199,0.00552452,5.37594
519,RRT,35,13846,0.00701982,3.0132
519,RRT*,5025,17283,0.00886734,3.6703
520,RRT,31,35005,0.00734086,4.48575
520,RRT*,5041,21431,0.00246869,6.28654
521,RRT,46,20426,0.00558049,8.9493
521,RRT*,5029,23530,0.00545344,4.62698
522,RRT,40,20217,0.00225744,6.73949
522,RRT*,5026,21584,0.0043691,5.19096
523,RRT,28,25095,0.0138887,1.81546
523,RRT*,5021,23585,0.00493964,3.46117
524,RRT,50,34933,0.00828995,4.37463
524,RRT*,5024,19279,0.008645,4.17452
525,RRT,39,28308,0.00344807,6.2328
525,RRT*,5023,22339,0.00783174,4.50672
526,RRT,40,18548,0.00570633,6.29734
526,RRT*,5032,23132,0.00296628,4.98459
527,RRT,41,20356,0.00399789,5.80276
527,RRT*,5021,19478,0.00335022,3.6137
528,RRT,64,21994,0.00246225,8.27158
528,RRT*,5026,24884,0.00393782,5.11673
529,RRT,49,14790,0.00545488,6.20005
529,RRT*,5031,23682,0.0176492,1.35272
530,RRT,42,33622,0.00777478,6.27628
530,RRT*,5014,11024,0.0199105,1.44347
531,RRT,37,23207,0.00380439,5.1943
531,RRT*,5017,13473,0.049623,0.578563
532,RRT,14,23852,0.00966863,2.60878
532,RRT*,5030,24884,0.0100235,1.65084
533,RRT,42,15442,0.00490493,4.08704
533,RRT*,5021,22933,0.00680363,3.76366
534,RRT,37,24753,0.00254053,5.09564
534,RRT*,5044,29085,0.00443186,4.77688
535,RRT,42,26604,0.00340979,7.5077
535,RRT*,5021,21631,0.00572934,4.34552
536,RRT,31,19796,0.0030634,5.20946
536,RRT*,5022,21331,0.00576853,3.99603
537,RRT,49,16614,0.00301658,4.09699
537,RRT*,5030,20081,0.00742036,2.80892
538,RRT,41,21549,0.00456649,5.56131
538,RRT*,5018,18330,0.012906,3.21571
539,RRT,41,12288,0.00767736,4.59572
539,RRT*,5024,16477,0.00939872,3.5099
540,RRT,38,21745,0.00598757,6.75032
540,RRT*,5034,40545,0.00242797,5.62613
541,RRT,43,23649,0.00382034,6.8841
541,RRT*,5023,21180,0.00486753,4.65143
542,RRT,48,35622,0.00232811,6.72344
542,RRT*,5028,23482,0.00420128,4.11269
543,RRT,53,20495,0.00285285,8.75541
543,RRT*,5032,35339,0.00308234,4.46942
544,RRT,24,20260,0.00571068,4.80515
544,RRT*,5021,22230,0.00380281,3.4962
545,RRT,52,16639,0.00372137,5.97945
545,RRT*,5014,11523,0.017963,1.51236
546,RRT,26,17799,0.0056083,3.09944
546,RRT*,5018,11623,0.00679516,2.58218
547,RRT,37,20390,0.00635,4.6913
547,RRT*,5020,17879,0.0060385,3.69678
548,RRT,41,20557,0.00361508,4.72371
548,RRT*,5014,10877,0.0191081,1.61054
549,RRT,50,12496,0.00420605,6.40876
549,RRT*,5023,20035,0.00869064,4.64485
550,RRT,53,32674,0.0149032,2.05495
550,RRT*,5015,12272,0.0124569,1.28188
551,RRT,34,19744,0.00408824,3.22597
551,RRT*,5015,24734,0.0112828,1.39853
552,RRT,45,17345,0.00450554,5.15235
552,RRT*,5021,25533,0.00826027,4.15481
553,RRT,53,37508,0.00610329,7.88179
553,RRT*,5033,26288,0.00445077,3.81621
554,RRT,37,23409,0.0039336,6.0024
554,RRT*,5033,9371,0.00790498,5.5477
555,RRT,43,24303,0.0123196,7.88435
555,RRT*,5027,25835,0.00334692,5.19868
556,RRT,46,16547,0.00600275,3.46011
556,RRT*,5013,19833,0.0179993,1.03785
557,RRT,37,18089,0.00359151,4.68731
557,RRT*,5018,18127,0.00505189,2.27454
558,RRT,39,15584,0.00944918,4.47409
558,RRT*,5023,24934,0.00455394,4.07489
559,RRT,40,4235,0.00357752,7.68659
559,RRT*,5016,31487,0.0112034,2.40937
560,RRT,25,22040,0.00470644,4.48525
560,RRT*,5024,19579,0.00500612,4.46249
561,RRT,40,24358,0.00467553,7.27113
561,RRT*,5022,19800,0.00455305,3.95644
562,RRT,27,15882,0.00323774,4.91536
562,RRT*,5024,19983,0.00301823,3.84566
563,RRT,35,16245,0.0071051,5.36409
563,RRT*,5025,19280,0.0056372,3.99933
564,RRT,35,21204,0.00313833,5.37451
564,RRT*,5031,29038,0.0037758,4.90531
565,RRT,42,8690,0.00493359,3.34859
565,RRT*,5022,21082,0.00459275,4.6239
566,RRT,69,39459,0.00231032,6.92705
566,RRT*,5024,11323,0.0159675,3.33555
567,RRT,39,18049,0.00551189,4.19495
567,RRT*,5024,23132,0.00749101,4.19456
568,RRT,53,20009,0.00276425,8.3709
568,RRT*,5016,24381,0.0230776,0.862226
569,RRT,57,25360,0.0135838,7.41782
569,RRT*,5026,28090,0.00209261,4.49942
570,RRT,39,14238,0.00640972,4.02808
570,RRT*,5026,26236,0.00591038,4.18863
571,RRT,26,38652,0.00287999,4.88421
571,RRT*,5024,31444,0.00779878,4.56861
572,RRT,37,17130,0.00646499,5.84618
572,RRT*,5014,10776,0.0169809,1.2822
573,RRT,54,14150,0.00317943,4.03736
573,RRT*,5025,21426,0.00358414,4.17674
574,RRT,33,37916,0.00465942,3.98813
574,RRT*,5014,26736,0.0119243,1.33292
575,RRT,47,22347,0.00503801,7.84437
575,RRT*,5015,12888,0.0422604,0.787363
576,RRT,51,17441,0.00568125,4.93727
576,RRT*,5023,24882,0.00651992,4.86395
577,RRT,45,11440,0.00393079,4.47012
577,RRT*,5013,9822,0.0211602,1.53514
578,RRT,32,15544,0.00451053,4.62577
578,RRT*,5039,23682,0.00292502,3.46981
579,RRT,49,17198,0.00606587,5.24277
579,RRT*,5023,20078,0.00508448,3.6304
580,RRT,62,25253,0.00473564,6.10921
580,RRT*,5014,8121,0.0194997,0.531666
581,RRT,51,22499,0.00283474,7.04584
581,RRT*,5029,20429,0.00574134,5.11855
582,RRT,39,18749,0.00509782,8.56658
582,RRT*,5025,23581,0.0037416,4.7853
583,RRT,36,39421,0.00661404,4.53202
583,RRT*,5025,21189,0.00376691,3.81674
584,RRT,33,4890,0.00829298,3.99411
584,RRT*,5022,16427,0.0040994,5.69207
585,RRT,36,15243,0.00478788,3.49798
585,RRT*,5018,9922,0.00532848,3.21298
586,RRT,32,16097,0.00467955,4.06318
586,RRT*,5024,24383,0.00267272,4.02901
587,RRT,25,13442,0.0155035,1.08186
587,RRT*,5013,8371,0.0289572,0.559111
588,RRT,47,21442,0.00220142,4.73311
588,RRT*,5017,16975,0.013003,1.95412
589,RRT,44,11446,0.00312209,4.7153
589,RRT*,5019,8520,0.00768109,2.81925
590,RRT,42,21393,0.00447285,5.95536
590,RRT*,5020,8772,0.00573058,3.25521
591,RRT,53,31464,0.00182206,7.47818
591,RRT*,5016,16126,0.00743441,2.68353
592,RRT,45,17341,0.00554682,5.03939
592,RRT*,5029,22176,0.00414432,5.38312
593,RRT,42,24808,0.00410657,5.42653
593,RRT*,5027,10973,0.00851771,5.72101
594,RRT,37,23523,0.00309115,4.62211
594,RRT*,5027,22383,0.00490432,4.58683
595,RRT,20,18903,0.00599177,3.01871
595,RRT*,5020,19479,0.00394616,3.33293
596,RRT,39,18290,0.0050199,5.6698
596,RRT*,5024,18483,0.00929034,3.82047
597,RRT,32,15819,0.00473599,3.90751
597,RRT*,5021,24082,0.0030363,3.64912
598,RRT,41,24456,0.00319372,5.77669
598,RRT*,5032,24083,0.00211193,4.70524
599,RRT,41,25052,0.00556723,5.01492
599,RRT*,5030,28634,0.00359096,5.03862
600,RRT,34,35915,0.00414932,4.82727
600,RRT*,5021,33491,0.00482702,3.37715
601,RRT,34,24402,0.00404927,4.8053
601,RRT*,5021,19730,0.00554529,4.01838
602,RRT,29,27810,0.0029906,4.36708
602,RRT*,5025,27534,0.00238678,4.26302
603,RRT,37,20197,0.00758846,5.45599
603,RRT*,5024,21783,0.00282702,5.97168
604,RRT,21,30419,0.00904594,4.79005
604,RRT*,5015,12775,0.0136178,2.0875
605,RRT,46,23454,0.00420065,6.49369
605,RRT*,5026,28787,0.00497699,5.31607
606,RRT,39,28314,0.00500938,7.3182
606,RRT*,5015,11181,0.0112183,2.1193
