PairID,Algorithm,Joint1_X,Joint1_Y,Joint1_Z,Joint2_X,Joint2_Y,Joint2_Z,Joint3_X,Joint3_Y,Joint3_Z,Joint4_X,Joint4_Y,Joint4_Z,Joint5_X,Joint5_Y,Joint5_Z,Joint6_X,Joint6_Y,Joint6_Z,Joint7_X,Joint7_Y,Joint7_Z
4,RRT*,1,0,0,1.00037,-0.000223729,0.36,1.00037,-0.000223729,0.36,0.669253,0.197321,0.526538,0.669253,0.197321,0.526538,0.287645,0.251462,0.419563,0.287645,0.251462,0.419563
4,RRT*,1,0,0,1.00037,-0.000224226,0.36,1.00037,-0.000224226,0.36,0.669204,0.197947,0.525695,0.669204,0.197947,0.525695,0.28788,0.252327,0.417829,0.28788,0.252327,0.417829
4,RRT*,1,0,0,1.00037,-0.000224722,0.36,1.00037,-0.000224722,0.36,0.669157,0.198571,0.52485,0.669157,0.198571,0.52485,0.28812,0.25319,0.416095,0.28812,0.25319,0.416095
4,RRT*,1,0,0,1.00037,-0.000225217,0.36,1.00037,-0.000225217,0.36,0.669112,0.199195,0.524005,0.669112,0.199195,0.524005,0.288364,0.254051,0.414361,0.288364,0.254051,0.414361
4,RRT*,1,0,0,1.00037,-0.000225713,0.36,1.00037,-0.000225713,0.36,0.669071,0.199819,0.523159,0.669071,0.199819,0.523159,0.288613,0.25491,0.412628,0.288613,0.25491,0.412628
4,RRT*,1,0,0,1.00037,-0.000226208,0.36,1.00037,-0.000226208,0.36,0.669032,0.200442,0.522313,0.669032,0.200442,0.522313,0.288867,0.255766,0.410894,0.288867,0.255766,0.410894
4,RRT*,1,0,0,1.00037,-0.000226702,0.36,1.00037,-0.000226702,0.36,0.668995,0.201065,0.521465,0.668995,0.201065,0.521465,0.289125,0.256619,0.409161,0.289125,0.256619,0.409161
4,RRT*,1,0,0,1.00037,-0.000227196,0.36,1.00037,-0.000227196,0.36,0.668962,0.201687,0.520617,0.668962,0.201687,0.520617,0.289388,0.257471,0.407428,0.289388,0.257471,0.407428
4,RRT*,1,0,0,1.00037,-0.00022769,0.36,1.00037,-0.00022769,0.36,0.668931,0.202309,0.519768,0.668931,0.202309,0.519768,0.289655,0.25832,0.405696,0.289655,0.25832,0.405696
4,RRT*,1,0,0,1.00037,-0.000228183,0.36,1.00037,-0.000228183,0.36,0.668902,0.20293,0.518918,0.668902,0.20293,0.518918,0.289926,0.259166,0.403963,0.289926,0.259166,0.403963
4,RRT*,1,0,0,1.00037,-0.000228676,0.36,1.00037,-0.000228676,0.36,0.668877,0.20355,0.518068,0.668877,0.20355,0.518068,0.290202,0.26001,0.402231,0.290202,0.26001,0.402231
4,RRT*,1,0,0,1.00037,-0.000229169,0.36,1.00037,-0.000229169,0.36,0.668853,0.20417,0.517217,0.668853,0.20417,0.517217,0.290483,0.260852,0.400499,0.290483,0.260852,0.400499
4,RRT*,1,0,0,1.00037,-0.000229661,0.36,1.00037,-0.000229661,0.36,0.668833,0.20479,0.516365,0.668833,0.20479,0.516365,0.290768,0.261691,0.398767,0.290768,0.261691,0.398767
4,RRT*,1,0,0,1.00037,-0.000230152,0.36,1.00037,-0.000230152,0.36,0.668815,0.205408,0.515512,0.668815,0.205408,0.515512,0.291058,0.262528,0.397036,0.291058,0.262528,0.397036
4,RRT*,1,0,0,1.00037,-0.000230644,0.36,1.00037,-0.000230644,0.36,0.6688,0.206027,0.514658,0.6688,0.206027,0.514658,0.291352,0.263362,0.395304,0.291352,0.263362,0.395304
4,RRT*,1,0,0,1.00037,-0.000231135,0.36,1.00037,-0.000231135,0.36,0.668787,0.206644,0.513804,0.668787,0.206644,0.513804,0.29165,0.264194,0.393573,0.29165,0.264194,0.393573
4,RRT*,1,0,0,1.00037,-0.000231625,0.36,1.00037,-0.000231625,0.36,0.668778,0.207262,0.512949,0.668778,0.207262,0.512949,0.291953,0.265023,0.391843,0.291953,0.265023,0.391843
4,RRT*,1,0,0,1.00037,-0.000232115,0.36,1.00037,-0.000232115,0.36,0.66877,0.207878,0.512093,0.66877,0.207878,0.512093,0.29226,0.26585,0.390112,0.29226,0.26585,0.390112
4,RRT*,1,0,0,1.00037,-0.000232605,0.36,1.00037,-0.000232605,0.36,0.668766,0.208494,0.511237,0.668766,0.208494,0.511237,0.292572,0.266674,0.388382,0.292572,0.266674,0.388382
4,RRT*,1,0,0,1.00037,-0.000233094,0.36,1.00037,-0.000233094,0.36,0.668764,0.209109,0.51038,0.668764,0.209109,0.51038,0.292888,0.267495,0.386653,0.292888,0.267495,0.386653
4,RRT*,1,0,0,1.00037,-0.000233583,0.36,1.00037,-0.000233583,0.36,0.668764,0.209724,0.509522,0.668764,0.209724,0.509522,0.293208,0.268314,0.384923,0.293208,0.268314,0.384923
4,RRT*,1,0,0,1.00037,-0.000234071,0.36,1.00037,-0.000234071,0.36,0.668768,0.210338,0.508663,0.668768,0.210338,0.508663,0.293533,0.269131,0.383194,0.293533,0.269131,0.383194
4,RRT*,1,0,0,1.00037,-0.000234559,0.36,1.00037,-0.000234559,0.36,0.668773,0.210951,0.507804,0.668773,0.210951,0.507804,0.293862,0.269944,0.381465,0.293862,0.269944,0.381465
4,RRT*,1,0,0,1.00037,-0.000235047,0.36,1.00037,-0.000235047,0.36,0.668782,0.211564,0.506944,0.668782,0.211564,0.506944,0.294196,0.270755,0.379737,0.294196,0.270755,0.379737
4,RRT*,1,0,0,1.00037,-0.000235534,0.36,1.00037,-0.000235534,0.36,0.668793,0.212176,0.506083,0.668793,0.212176,0.506083,0.294534,0.271564,0.378009,0.294534,0.271564,0.378009
4,RRT*,1,0,0,1.00037,-0.000236021,0.36,1.00037,-0.000236021,0.36,0.668807,0.212787,0.505222,0.668807,0.212787,0.505222,0.294876,0.27237,0.376281,0.294876,0.27237,0.376281
4,RRT*,1,0,0,1.00037,-0.000236507,0.36,1.00037,-0.000236507,0.36,0.668823,0.213398,0.50436,0.668823,0.213398,0.50436,0.295223,0.273173,0.374554,0.295223,0.273173,0.374554
4,RRT*,1,0,0,1.00037,-0.000236955,0.36,1.00037,-0.000236955,0.36,0.668841,0.213959,0.503565,0.668841,0.213959,0.503565,0.295546,0.27391,0.372964,0.295546,0.27391,0.372964
4,RRT*,1,0,0,1.00037,-0.0002373,0.36,1.00037,-0.0002373,0.36,0.668856,0.214392,0.502952,0.668856,0.214392,0.502952,0.295798,0.274478,0.371737,0.295798,0.274478,0.371737
4,RRT*,1,0,0,1.00037,-0.000237542,0.36,1.00037,-0.000237542,0.36,0.668867,0.214696,0.502522,0.668867,0.214696,0.502522,0.295975,0.274875,0.370877,0.295975,0.274875,0.370877
4,RRT*,1,0,0,1.00037,-0.00023768,0.36,1.00037,-0.00023768,0.36,0.668874,0.21487,0.502274,0.668874,0.21487,0.502274,0.296078,0.275103,0.370383,0.296078,0.275103,0.370383
4,RRT*,1,0,0,1.00037,-0.000237718,0.36,1.00037,-0.000237718,0.36,0.668876,0.214916,0.502208,0.668876,0.214916,0.502208,0.296105,0.275163,0.370251,0.296105,0.275163,0.370251
5,RRT,1,0,0,1.00043,-7.65088e-05,0.36,1.00043,-7.65088e-05,0.36,0.608306,0.0700057,0.226854,0.608306,0.0700057,0.226854,0.296174,0.274968,0.370255,0.296174,0.274968,0.370255
5,RRT,1,0,0,1.00043,-7.72919e-05,0.36,1.00043,-7.72919e-05,0.36,0.608373,0.0707315,0.227041,0.608373,0.0707315,0.227041,0.296713,0.276502,0.370312,0.296713,0.276502,0.370312
5,RRT,1,0,0,1.00043,-7.96396e-05,0.36,1.00043,-7.96396e-05,0.36,0.608582,0.0729085,0.227604,0.608582,0.0729085,0.227604,0.298349,0.281095,0.370482,0.298349,0.281095,0.370482
5,RRT,1,0,0,1.00043,-8.35471e-05,0.36,1.00043,-8.35471e-05,0.36,0.608959,0.0765362,0.228542,0.608959,0.0765362,0.228542,0.30114,0.288719,0.37076,0.30114,0.288719,0.37076
5,RRT,1,0,0,1.00043,-8.90059e-05,0.36,1.00043,-8.90059e-05,0.36,0.609547,0.0816127,0.229856,0.609547,0.0816127,0.229856,0.305178,0.299325,0.37114,0.305178,0.299325,0.37114
5,RRT,1,0,0,1.00043,-9.53278e-05,0.36,1.00043,-9.53278e-05,0.36,0.610317,0.0875045,0.231385,0.610317,0.0875045,0.231385,0.310059,0.311545,0.371566,0.310059,0.311545,0.371566
5,RRT,1,0,0,1.00042,-0.000101632,0.36,1.00042,-0.000101632,0.36,0.611183,0.0933932,0.232916,0.611183,0.0933932,0.232916,0.315145,0.323661,0.371978,0.315145,0.323661,0.371978
5,RRT,1,0,0,1.00042,-0.000107914,0.36,1.00042,-0.000107914,0.36,0.612144,0.099274,0.234449,0.612144,0.099274,0.234449,0.320431,0.335664,0.372374,0.320431,0.335664,0.372374
5,RRT,1,0,0,1.00042,-0.000114173,0.36,1.00042,-0.000114173,0.36,0.613199,0.105145,0.235984,0.613199,0.105145,0.235984,0.325913,0.34755,0.372757,0.325913,0.34755,0.372757
5,RRT,1,0,0,1.00042,-0.000120406,0.36,1.00042,-0.000120406,0.36,0.614349,0.111005,0.237521,0.614349,0.111005,0.237521,0.331589,0.359316,0.373125,0.331589,0.359316,0.373125
5,RRT,1,0,0,1.00042,-0.000126613,0.36,1.00042,-0.000126613,0.36,0.615594,0.116853,0.239059,0.615594,0.116853,0.239059,0.337455,0.370959,0.373479,0.337455,0.370959,0.373479
5,RRT,1,0,0,1.00042,-0.000132792,0.36,1.00042,-0.000132792,0.36,0.616933,0.122686,0.240599,0.616933,0.122686,0.240599,0.343508,0.382476,0.373821,0.343508,0.382476,0.373821
5,RRT,1,0,0,1.00041,-0.000138941,0.36,1.00041,-0.000138941,0.36,0.618365,0.128503,0.242141,0.618365,0.128503,0.242141,0.349744,0.393864,0.374149,0.349744,0.393864,0.374149
5,RRT,1,0,0,1.00041,-0.00014506,0.36,1.00041,-0.00014506,0.36,0.619892,0.134302,0.243685,0.619892,0.134302,0.243685,0.356162,0.405121,0.374466,0.356162,0.405121,0.374466
5,RRT,1,0,0,1.00041,-0.000151148,0.36,1.00041,-0.000151148,0.36,0.621513,0.140083,0.24523,0.621513,0.140083,0.24523,0.362756,0.416243,0.37477,0.362756,0.416243,0.37477
5,RRT,1,0,0,1.00041,-0.000157202,0.36,1.00041,-0.000157202,0.36,0.623227,0.145842,0.246777,0.623227,0.145842,0.246777,0.369525,0.427228,0.375063,0.369525,0.427228,0.375063
5,RRT,1,0,0,1.0004,-0.000163221,0.36,1.0004,-0.000163221,0.36,0.625034,0.15158,0.248325,0.625034,0.15158,0.248325,0.376465,0.438075,0.375345,0.376465,0.438075,0.375345
5,RRT,1,0,0,1.0004,-0.000169204,0.36,1.0004,-0.000169204,0.36,0.626934,0.157293,0.249875,0.626934,0.157293,0.249875,0.383572,0.448779,0.375616,0.383572,0.448779,0.375616
5,RRT,1,0,0,1.0004,-0.00017515,0.36,1.0004,-0.00017515,0.36,0.628927,0.162981,0.251427,0.628927,0.162981,0.251427,0.390842,0.459339,0.375877,0.390842,0.459339,0.375877
5,RRT,1,0,0,1.0004,-0.000181058,0.36,1.0004,-0.000181058,0.36,0.631011,0.168642,0.25298,0.631011,0.168642,0.25298,0.398274,0.469753,0.376128,0.398274,0.469753,0.376128
5,RRT,1,0,0,1.00039,-0.000186926,0.36,1.00039,-0.000186926,0.36,0.633188,0.174275,0.254535,0.633188,0.174275,0.254535,0.405863,0.480019,0.37637,0.405863,0.480019,0.37637
5,RRT,1,0,0,1.00039,-0.000192752,0.36,1.00039,-0.000192752,0.36,0.635456,0.179877,0.256091,0.635456,0.179877,0.256091,0.413605,0.490134,0.376602,0.413605,0.490134,0.376602
5,RRT,1,0,0,1.00039,-0.000198537,0.36,1.00039,-0.000198537,0.36,0.637814,0.185447,0.257649,0.637814,0.185447,0.257649,0.421498,0.500096,0.376827,0.421498,0.500096,0.376827
5,RRT,1,0,0,1.00039,-0.000204277,0.36,1.00039,-0.000204277,0.36,0.640263,0.190985,0.259208,0.640263,0.190985,0.259208,0.429537,0.509904,0.377043,0.429537,0.509904,0.377043
5,RRT,1,0,0,1.00038,-0.000209973,0.36,1.00038,-0.000209973,0.36,0.642802,0.196487,0.260769,0.642802,0.196487,0.260769,0.43772,0.519555,0.377252,0.43772,0.519555,0.377252
5,RRT,1,0,0,1.00038,-0.000215622,0.36,1.00038,-0.000215622,0.36,0.64543,0.201953,0.262331,0.64543,0.201953,0.262331,0.446043,0.529049,0.377454,0.446043,0.529049,0.377454
5,RRT,1,0,0,1.00038,-0.000221224,0.36,1.00038,-0.000221224,0.36,0.648147,0.207382,0.263894,0.648147,0.207382,0.263894,0.454503,0.538382,0.37765,0.454503,0.538382,0.37765
5,RRT,1,0,0,1.00037,-0.000226777,0.36,1.00037,-0.000226777,0.36,0.650953,0.212771,0.265459,0.650953,0.212771,0.265459,0.463095,0.547555,0.377839,0.463095,0.547555,0.377839
5,RRT,1,0,0,1.00037,-0.00023228,0.36,1.00037,-0.00023228,0.36,0.653845,0.218119,0.267026,0.653845,0.218119,0.267026,0.471817,0.556564,0.378022,0.471817,0.556564,0.378022
5,RRT,1,0,0,1.00037,-0.000237733,0.36,1.00037,-0.000237733,0.36,0.656825,0.223425,0.268593,0.656825,0.223425,0.268593,0.480665,0.565409,0.378201,0.480665,0.565409,0.378201
5,RRT,1,0,0,1.00036,-0.000243132,0.36,1.00036,-0.000243132,0.36,0.659891,0.228686,0.270162,0.659891,0.228686,0.270162,0.489635,0.574089,0.378374,0.489635,0.574089,0.378374
5,RRT,1,0,0,1.00036,-0.000248479,0.36,1.00036,-0.000248479,0.36,0.663043,0.233903,0.271732,0.663043,0.233903,0.271732,0.498724,0.582602,0.378544,0.498724,0.582602,0.378544
5,RRT,1,0,0,1.00035,-0.00025377,0.36,1.00035,-0.00025377,0.36,0.666279,0.239073,0.273304,0.666279,0.239073,0.273304,0.507929,0.590947,0.378709,0.507929,0.590947,0.378709
5,RRT,1,0,0,1.00035,-0.000259006,0.36,1.00035,-0.000259006,0.36,0.6696,0.244195,0.274876,0.6696,0.244195,0.274876,0.517247,0.599122,0.378872,0.517247,0.599122,0.378872
5,RRT,1,0,0,1.00035,-0.000264185,0.36,1.00035,-0.000264185,0.36,0.673004,0.249267,0.27645,0.673004,0.249267,0.27645,0.526672,0.607128,0.379031,0.526672,0.607128,0.379031
5,RRT,1,0,0,1.00034,-0.000269306,0.36,1.00034,-0.000269306,0.36,0.67649,0.254288,0.278025,0.67649,0.254288,0.278025,0.536204,0.614962,0.379188,0.536204,0.614962,0.379188
5,RRT,1,0,0,1.00034,-0.000274367,0.36,1.00034,-0.000274367,0.36,0.680058,0.259257,0.279601,0.680058,0.259257,0.279601,0.545836,0.622624,0.379343,0.545836,0.622624,0.379343
5,RRT,1,0,0,1.00034,-0.000279368,0.36,1.00034,-0.000279368,0.36,0.683707,0.264171,0.281179,0.683707,0.264171,0.281179,0.555568,0.630114,0.379497,0.555568,0.630114,0.379497
5,RRT,1,0,0,1.00033,-0.000284308,0.36,1.00033,-0.000284308,0.36,0.687436,0.269031,0.282757,0.687436,0.269031,0.282757,0.565394,0.637429,0.37965,0.565394,0.637429,0.37965
5,RRT,1,0,0,1.00033,-0.000289185,0.36,1.00033,-0.000289185,0.36,0.691244,0.273834,0.284337,0.691244,0.273834,0.284337,0.575312,0.644571,0.379803,0.575312,0.644571,0.379803
5,RRT,1,0,0,1.00032,-0.000293998,0.36,1.00032,-0.000293998,0.36,0.695131,0.278579,0.285917,0.695131,0.278579,0.285917,0.585318,0.651538,0.379955,0.585318,0.651538,0.379955
5,RRT,1,0,0,1.00032,-0.000298747,0.36,1.00032,-0.000298747,0.36,0.699095,0.283265,0.287499,0.699095,0.283265,0.287499,0.595409,0.658329,0.380108,0.595409,0.658329,0.380108
5,RRT,1,0,0,1.00031,-0.00030343,0.36,1.00031,-0.00030343,0.36,0.703134,0.28789,0.289082,0.703134,0.28789,0.289082,0.605582,0.664944,0.380262,0.605582,0.664944,0.380262
5,RRT,1,0,0,1.00031,-0.000308046,0.36,1.00031,-0.000308046,0.36,0.70725,0.292453,0.290666,0.70725,0.292453,0.290666,0.615833,0.671383,0.380418,0.615833,0.671383,0.380418
5,RRT,1,0,0,1.0003,-0.000312594,0.36,1.0003,-0.000312594,0.36,0.711439,0.296954,0.292251,0.711439,0.296954,0.292251,0.626159,0.677645,0.380575,0.626159,0.677645,0.380575
5,RRT,1,0,0,1.0003,-0.000317074,0.36,1.0003,-0.000317074,0.36,0.715702,0.301389,0.293836,0.715702,0.301389,0.293836,0.636556,0.68373,0.380735,0.636556,0.68373,0.380735
5,RRT,1,0,0,1.00029,-0.000321483,0.36,1.00029,-0.000321483,0.36,0.720037,0.30576,0.295423,0.720037,0.30576,0.295423,0.647022,0.689638,0.380898,0.647022,0.689638,0.380898
5,RRT,1,0,0,1.00029,-0.000325822,0.36,1.00029,-0.000325822,0.36,0.724443,0.310063,0.297011,0.724443,0.310063,0.297011,0.657554,0.695369,0.381065,0.657554,0.695369,0.381065
5,RRT,1,0,0,1.00029,-0.00033009,0.36,1.00029,-0.00033009,0.36,0.72892,0.314298,0.298599,0.72892,0.314298,0.298599,0.668148,0.700922,0.381235,0.668148,0.700922,0.381235
5,RRT,1,0,0,1.00028,-0.000334284,0.36,1.00028,-0.000334284,0.36,0.733465,0.318464,0.300188,0.733465,0.318464,0.300188,0.678801,0.706297,0.38141,0.678801,0.706297,0.38141
5,RRT,1,0,0,1.00028,-0.000338405,0.36,1.00028,-0.000338405,0.36,0.738078,0.322559,0.301779,0.738078,0.322559,0.301779,0.689509,0.711495,0.381589,0.689509,0.711495,0.381589
5,RRT,1,0,0,1.00027,-0.000342452,0.36,1.00027,-0.000342452,0.36,0.742757,0.326583,0.30337,0.742757,0.326583,0.30337,0.700271,0.716516,0.381774,0.700271,0.716516,0.381774
5,RRT,1,0,0,1.00027,-0.000346423,0.36,1.00027,-0.000346423,0.36,0.747502,0.330534,0.304962,0.747502,0.330534,0.304962,0.711082,0.721359,0.381965,0.711082,0.721359,0.381965
5,RRT,1,0,0,1.00026,-0.000350318,0.36,1.00026,-0.000350318,0.36,0.752311,0.334411,0.306554,0.752311,0.334411,0.306554,0.72194,0.726025,0.382162,0.72194,0.726025,0.382162
5,RRT,1,0,0,1.00025,-0.000354136,0.36,1.00025,-0.000354136,0.36,0.757184,0.338213,0.308148,0.757184,0.338213,0.308148,0.732842,0.730513,0.382366,0.732842,0.730513,0.382366
5,RRT,1,0,0,1.00025,-0.000357876,0.36,1.00025,-0.000357876,0.36,0.762118,0.34194,0.309742,0.762118,0.34194,0.309742,0.743785,0.734825,0.382577,0.743785,0.734825,0.382577
5,RRT,1,0,0,1.00024,-0.000361537,0.36,1.00024,-0.000361537,0.36,0.767112,0.345589,0.311337,0.767112,0.345589,0.311337,0.754765,0.73896,0.382796,0.754765,0.73896,0.382796
5,RRT,1,0,0,1.00024,-0.000365119,0.36,1.00024,-0.000365119,0.36,0.772166,0.34916,0.312932,0.772166,0.34916,0.312932,0.765781,0.742919,0.383023,0.765781,0.742919,0.383023
5,RRT,1,0,0,1.00023,-0.00036862,0.36,1.00023,-0.00036862,0.36,0.777278,0.352652,0.314528,0.777278,0.352652,0.314528,0.776829,0.746702,0.383259,0.776829,0.746702,0.383259
5,RRT,1,0,0,1.00023,-0.00037204,0.36,1.00023,-0.00037204,0.36,0.782446,0.356064,0.316125,0.782446,0.356064,0.316125,0.787906,0.75031,0.383503,0.787906,0.75031,0.383503
5,RRT,1,0,0,1.00022,-0.000375379,0.36,1.00022,-0.000375379,0.36,0.78767,0.359394,0.317723,0.78767,0.359394,0.317723,0.79901,0.753743,0.383758,0.79901,0.753743,0.383758
5,RRT,1,0,0,1.00022,-0.000378634,0.36,1.00022,-0.000378634,0.36,0.792948,0.362643,0.319321,0.792948,0.362643,0.319321,0.810138,0.757001,0.384022,0.810138,0.757001,0.384022
5,RRT,1,0,0,1.00021,-0.000381807,0.36,1.00021,-0.000381807,0.36,0.798278,0.365809,0.320919,0.798278,0.365809,0.320919,0.821286,0.760086,0.384297,0.821286,0.760086,0.384297
5,RRT,1,0,0,1.00021,-0.000384895,0.36,1.00021,-0.000384895,0.36,0.803659,0.368891,0.322519,0.803659,0.368891,0.322519,0.832453,0.762997,0.384583,0.832453,0.762997,0.384583
5,RRT,1,0,0,1.0002,-0.000387899,0.36,1.0002,-0.000387899,0.36,0.809091,0.371889,0.324118,0.809091,0.371889,0.324118,0.843636,0.765735,0.38488,0.843636,0.765735,0.38488
5,RRT,1,0,0,1.00019,-0.000390817,0.36,1.00019,-0.000390817,0.36,0.81457,0.374801,0.325719,0.81457,0.374801,0.325719,0.854833,0.768301,0.385189,0.854833,0.768301,0.385189
5,RRT,1,0,0,1.00019,-0.000393649,0.36,1.00019,-0.000393649,0.36,0.820097,0.377627,0.327319,0.820097,0.377627,0.327319,0.86604,0.770695,0.385511,0.86604,0.770695,0.385511
5,RRT,1,0,0,1.00018,-0.000396395,0.36,1.00018,-0.000396395,0.36,0.825669,0.380365,0.328921,0.825669,0.380365,0.328921,0.877255,0.772919,0.385845,0.877255,0.772919,0.385845
5,RRT,1,0,0,1.00018,-0.000399053,0.36,1.00018,-0.000399053,0.36,0.831286,0.383016,0.330522,0.831286,0.383016,0.330522,0.888475,0.774973,0.386193,0.888475,0.774973,0.386193
5,RRT,1,0,0,1.00017,-0.000401624,0.36,1.00017,-0.000401624,0.36,0.836945,0.385578,0.332124,0.836945,0.385578,0.332124,0.899699,0.776857,0.386554,0.899699,0.776857,0.386554
5,RRT,1,0,0,1.00016,-0.000404106,0.36,1.00016,-0.000404106,0.36,0.842645,0.388051,0.333727,0.842645,0.388051,0.333727,0.910924,0.778573,0.386929,0.910924,0.778573,0.386929
5,RRT,1,0,0,1.00016,-0.000406499,0.36,1.00016,-0.000406499,0.36,0.848385,0.390434,0.335329,0.848385,0.390434,0.335329,0.922147,0.780121,0.387318,0.922147,0.780121,0.387318
5,RRT,1,0,0,1.00015,-0.000408803,0.36,1.00015,-0.000408803,0.36,0.854163,0.392726,0.336933,0.854163,0.392726,0.336933,0.933366,0.781503,0.387723,0.933366,0.781503,0.387723
5,RRT,1,0,0,1.00015,-0.000411017,0.36,1.00015,-0.000411017,0.36,0.859977,0.394927,0.338536,0.859977,0.394927,0.338536,0.944579,0.782718,0.388143,0.944579,0.782718,0.388143
5,RRT,1,0,0,1.00014,-0.00041314,0.36,1.00014,-0.00041314,0.36,0.865827,0.397036,0.34014,0.865827,0.397036,0.34014,0.955784,0.783768,0.388578,0.955784,0.783768,0.388578
5,RRT,1,0,0,1.00013,-0.000415173,0.36,1.00013,-0.000415173,0.36,0.871711,0.399052,0.341744,0.871711,0.399052,0.341744,0.966977,0.784654,0.38903,0.966977,0.784654,0.38903
5,RRT,1,0,0,1.00013,-0.000417114,0.36,1.00013,-0.000417114,0.36,0.877626,0.400976,0.343348,0.877626,0.400976,0.343348,0.978158,0.785376,0.389498,0.978158,0.785376,0.389498
5,RRT,1,0,0,1.00012,-0.000418963,0.36,1.00012,-0.000418963,0.36,0.883572,0.402806,0.344953,0.883572,0.402806,0.344953,0.989324,0.785936,0.389984,0.989324,0.785936,0.389984
5,RRT,1,0,0,1.00012,-0.00042072,0.36,1.00012,-0.00042072,0.36,0.889547,0.404541,0.346558,0.889547,0.404541,0.346558,1.00047,0.786334,0.390486,1.00047,0.786334,0.390486
5,RRT,1,0,0,1.00011,-0.000422385,0.36,1.00011,-0.000422385,0.36,0.895549,0.406182,0.348162,0.895549,0.406182,0.348162,1.0116,0.786572,0.391007,1.0116,0.786572,0.391007
5,RRT,1,0,0,1.0001,-0.000423956,0.36,1.0001,-0.000423956,0.36,0.901577,0.407728,0.349768,0.901577,0.407728,0.349768,1.02271,0.78665,0.391545,1.02271,0.78665,0.391545
5,RRT,1,0,0,1.0001,-0.000425434,0.36,1.0001,-0.000425434,0.36,0.90763,0.409179,0.351373,0.90763,0.409179,0.351373,1.03379,0.78657,0.392102,1.03379,0.78657,0.392102
5,RRT,1,0,0,1.00009,-0.000426819,0.36,1.00009,-0.000426819,0.36,0.913705,0.410534,0.352978,0.913705,0.410534,0.352978,1.04485,0.786332,0.392679,1.04485,0.786332,0.392679
5,RRT,1,0,0,1.00008,-0.00042811,0.36,1.00008,-0.00042811,0.36,0.9198,0.411792,0.354584,0.9198,0.411792,0.354584,1.05588,0.785937,0.393274,1.05588,0.785937,0.393274
5,RRT,1,0,0,1.00008,-0.000429306,0.36,1.00008,-0.000429306,0.36,0.925916,0.412954,0.356189,0.925916,0.412954,0.356189,1.06689,0.785387,0.393889,1.06689,0.785387,0.393889
5,RRT,1,0,0,1.00007,-0.000430408,0.36,1.00007,-0.000430408,0.36,0.932049,0.414019,0.357795,0.932049,0.414019,0.357795,1.07786,0.784682,0.394524,1.07786,0.784682,0.394524
5,RRT,1,0,0,1.00006,-0.000431415,0.36,1.00006,-0.000431415,0.36,0.938198,0.414987,0.3594,0.938198,0.414987,0.3594,1.08879,0.783824,0.395179,1.08879,0.783824,0.395179
5,RRT,1,0,0,1.00006,-0.000432328,0.36,1.00006,-0.000432328,0.36,0.944362,0.415857,0.361006,0.944362,0.415857,0.361006,1.0997,0.782813,0.395856,1.0997,0.782813,0.395856
5,RRT,1,0,0,1.00005,-0.000433145,0.36,1.00005,-0.000433145,0.36,0.950538,0.41663,0.362611,0.950538,0.41663,0.362611,1.11056,0.781651,0.396553,1.11056,0.781651,0.396553
5,RRT,1,0,0,1.00005,-0.000433867,0.36,1.00005,-0.000433867,0.36,0.956726,0.417305,0.364217,0.956726,0.417305,0.364217,1.12139,0.780339,0.397272,1.12139,0.780339,0.397272
5,RRT,1,0,0,1.00004,-0.000434493,0.36,1.00004,-0.000434493,0.36,0.962924,0.417882,0.365822,0.962924,0.417882,0.365822,1.13218,0.778877,0.398012,1.13218,0.778877,0.398012
5,RRT,1,0,0,1.00003,-0.000435024,0.36,1.00003,-0.000435024,0.36,0.96913,0.418361,0.367428,0.96913,0.418361,0.367428,1.14292,0.777267,0.398775,1.14292,0.777267,0.398775
5,RRT,1,0,0,1.00003,-0.000435459,0.36,1.00003,-0.000435459,0.36,0.975342,0.418741,0.369033,0.975342,0.418741,0.369033,1.15362,0.77551,0.399559,1.15362,0.77551,0.399559
5,RRT,1,0,0,1.00002,-0.000435798,0.36,1.00002,-0.000435798,0.36,0.981558,0.419024,0.370638,0.981558,0.419024,0.370638,1.16428,0.773607,0.400367,1.16428,0.773607,0.400367
5,RRT,1,0,0,1.00001,-0.000436041,0.36,1.00001,-0.000436041,0.36,0.987778,0.419207,0.372243,0.987778,0.419207,0.372243,1.17489,0.771559,0.401198,1.17489,0.771559,0.401198
5,RRT,1,0,0,1.00001,-0.000436189,0.36,1.00001,-0.000436189,0.36,0.993999,0.419293,0.373848,0.993999,0.419293,0.373848,1.18545,0.769367,0.402052,1.18545,0.769367,0.402052
5,RRT,1,0,0,1,-0.00043624,0.36,1,-0.00043624,0.36,1.00022,0.41928,0.375452,1.00022,0.41928,0.375452,1.19596,0.767033,0.40293,1.19596,0.767033,0.40293
5,RRT,1,0,0,0.999994,-0.000436195,0.36,0.999994,-0.000436195,0.36,1.00644,0.419168,0.377057,1.00644,0.419168,0.377057,1.20641,0.764556,0.403831,1.20641,0.764556,0.403831
5,RRT,1,0,0,0.999987,-0.000436055,0.36,0.999987,-0.000436055,0.36,1.01266,0.418958,0.378661,1.01266,0.418958,0.378661,1.21682,0.761939,0.404757,1.21682,0.761939,0.404757
5,RRT,1,0,0,0.999981,-0.000435818,0.36,0.999981,-0.000435818,0.36,1.01887,0.41865,0.380264,1.01887,0.41865,0.380264,1.22717,0.759183,0.405708,1.22717,0.759183,0.405708
